datetime,date,hour,province,amphoe,tambon,pm25_avg,source_id,lat,lon,temperature_avg
2026-02-27 00:00:00,2026-02-27,0,แม่ฮ่องสอน,ปาย,เวียงใต้,12.9,5697,19.357276,98.434218,19.14
2026-02-27 01:00:00,2026-02-27,1,แม่ฮ่องสอน,ปาย,เวียงใต้,11.48,5697,19.357276,98.434218,18.21
2026-02-27 02:00:00,2026-02-27,2,แม่ฮ่องสอน,ปาย,เวียงใต้,11.14,5697,19.357276,98.434218,17.6
2026-02-27 03:00:00,2026-02-27,3,แม่ฮ่องสอน,ปาย,เวียงใต้,10.38,5697,19.357276,98.434218,17.76
2026-02-27 04:00:00,2026-02-27,4,แม่ฮ่องสอน,ปาย,เวียงใต้,10.65,5697,19.357276,98.434218,16.94
2026-02-27 05:00:00,2026-02-27,5,แม่ฮ่องสอน,ปาย,เวียงใต้,10.26,5697,19.357276,98.434218,16.61
2026-02-27 06:00:00,2026-02-27,6,แม่ฮ่องสอน,ปาย,เวียงใต้,13.67,5697,19.357276,98.434218,16.21
2026-02-27 07:00:00,2026-02-27,7,แม่ฮ่องสอน,ปาย,เวียงใต้,17.89,5697,19.357276,98.434218,16.3
2026-02-27 08:00:00,2026-02-27,8,แม่ฮ่องสอน,ปาย,เวียงใต้,15.56,5697,19.357276,98.434218,20.53
2026-02-27 09:00:00,2026-02-27,9,แม่ฮ่องสอน,ปาย,เวียงใต้,14.88,5697,19.357276,98.434218,22.4
2026-02-27 10:00:00,2026-02-27,10,แม่ฮ่องสอน,ปาย,เวียงใต้,21.89,5697,19.357276,98.434218,25.09
2026-02-27 11:00:00,2026-02-27,11,แม่ฮ่องสอน,ปาย,เวียงใต้,15.14,5697,19.357276,98.434218,28.13
2026-02-27 12:00:00,2026-02-27,12,แม่ฮ่องสอน,ปาย,เวียงใต้,25.33,5697,19.357276,98.434218,29.59
2026-02-27 13:00:00,2026-02-27,13,แม่ฮ่องสอน,ปาย,เวียงใต้,23.89,5697,19.357276,98.434218,29.92
2026-02-27 14:00:00,2026-02-27,14,แม่ฮ่องสอน,ปาย,เวียงใต้,23.56,5697,19.357276,98.434218,32.03
2026-02-27 15:00:00,2026-02-27,15,แม่ฮ่องสอน,ปาย,เวียงใต้,17.0,5697,19.357276,98.434218,30.1
2026-02-27 16:00:00,2026-02-27,16,แม่ฮ่องสอน,ปาย,เวียงใต้,19.22,5697,19.357276,98.434218,33.91
2026-02-27 17:00:00,2026-02-27,17,แม่ฮ่องสอน,ปาย,เวียงใต้,21.67,5697,19.357276,98.434218,30.99
2026-02-27 18:00:00,2026-02-27,18,แม่ฮ่องสอน,ปาย,เวียงใต้,24.88,5697,19.357276,98.434218,24.67
2026-02-27 19:00:00,2026-02-27,19,แม่ฮ่องสอน,ปาย,เวียงใต้,29.67,5697,19.357276,98.434218,22.9
2026-02-27 20:00:00,2026-02-27,20,แม่ฮ่องสอน,ปาย,เวียงใต้,32.56,5697,19.357276,98.434218,22.21
2026-02-27 21:00:00,2026-02-27,21,แม่ฮ่องสอน,ปาย,เวียงใต้,33.78,5697,19.357276,98.434218,22.35
2026-02-27 22:00:00,2026-02-27,22,แม่ฮ่องสอน,ปาย,เวียงใต้,31.78,5697,19.357276,98.434218,21.68
2026-02-27 23:00:00,2026-02-27,23,แม่ฮ่องสอน,ปาย,เวียงใต้,29.56,5697,19.357276,98.434218,20.21
2026-02-28 00:00:00,2026-02-28,0,แม่ฮ่องสอน,ปาย,เวียงใต้,28.11,5697,19.357276,98.434218,19.38
2026-02-28 01:00:00,2026-02-28,1,แม่ฮ่องสอน,ปาย,เวียงใต้,28.78,5697,19.357276,98.434218,18.9
2026-02-28 02:00:00,2026-02-28,2,แม่ฮ่องสอน,ปาย,เวียงใต้,28.11,5697,19.357276,98.434218,18.17
2026-02-28 03:00:00,2026-02-28,3,แม่ฮ่องสอน,ปาย,เวียงใต้,27.56,5697,19.357276,98.434218,17.53
2026-02-28 04:00:00,2026-02-28,4,แม่ฮ่องสอน,ปาย,เวียงใต้,27.38,5697,19.357276,98.434218,17.26
2026-02-28 05:00:00,2026-02-28,5,แม่ฮ่องสอน,ปาย,เวียงใต้,30.78,5697,19.357276,98.434218,17.02
2026-02-28 06:00:00,2026-02-28,6,แม่ฮ่องสอน,ปาย,เวียงใต้,37.67,5697,19.357276,98.434218,16.47
2026-02-28 07:00:00,2026-02-28,7,แม่ฮ่องสอน,ปาย,เวียงใต้,46.56,5697,19.357276,98.434218,16.03
2026-02-28 08:00:00,2026-02-28,8,แม่ฮ่องสอน,ปาย,เวียงใต้,40.67,5697,19.357276,98.434218,20.47
2026-02-28 09:00:00,2026-02-28,9,แม่ฮ่องสอน,ปาย,เวียงใต้,34.22,5697,19.357276,98.434218,22.37
2026-02-28 10:00:00,2026-02-28,10,แม่ฮ่องสอน,ปาย,เวียงใต้,34.33,5697,19.357276,98.434218,24.85
2026-02-28 11:00:00,2026-02-28,11,แม่ฮ่องสอน,ปาย,เวียงใต้,38.33,5697,19.357276,98.434218,27.8
2026-02-28 12:00:00,2026-02-28,12,แม่ฮ่องสอน,ปาย,เวียงใต้,38.11,5697,19.357276,98.434218,29.38
2026-02-28 13:00:00,2026-02-28,13,แม่ฮ่องสอน,ปาย,เวียงใต้,34.75,5697,19.357276,98.434218,31.41
2026-02-28 14:00:00,2026-02-28,14,แม่ฮ่องสอน,ปาย,เวียงใต้,28.67,5697,19.357276,98.434218,35.42
2026-02-28 15:00:00,2026-02-28,15,แม่ฮ่องสอน,ปาย,เวียงใต้,24.78,5697,19.357276,98.434218,36.07
2026-02-28 16:00:00,2026-02-28,16,แม่ฮ่องสอน,ปาย,เวียงใต้,25.44,5697,19.357276,98.434218,36.39
2026-02-28 17:00:00,2026-02-28,17,แม่ฮ่องสอน,ปาย,เวียงใต้,29.0,5697,19.357276,98.434218,31.32
2026-02-28 18:00:00,2026-02-28,18,แม่ฮ่องสอน,ปาย,เวียงใต้,32.38,5697,19.357276,98.434218,25.97
2026-02-28 19:00:00,2026-02-28,19,แม่ฮ่องสอน,ปาย,เวียงใต้,39.0,5697,19.357276,98.434218,23.41
2026-02-28 20:00:00,2026-02-28,20,แม่ฮ่องสอน,ปาย,เวียงใต้,42.0,5697,19.357276,98.434218,22.36
2026-02-28 21:00:00,2026-02-28,21,แม่ฮ่องสอน,ปาย,เวียงใต้,45.22,5697,19.357276,98.434218,23.28
2026-02-28 22:00:00,2026-02-28,22,แม่ฮ่องสอน,ปาย,เวียงใต้,43.0,5697,19.357276,98.434218,22.6
2026-02-28 23:00:00,2026-02-28,23,แม่ฮ่องสอน,ปาย,เวียงใต้,42.78,5697,19.357276,98.434218,21.91
2026-02-01 00:00:00,2026-02-01,0,เชียงใหม่,เมือง,สุเทพ,12.44,5723,18.807978885085348,98.95296986794938,18.029324324324325
2026-02-01 01:00:00,2026-02-01,1,เชียงใหม่,เมือง,สุเทพ,11.89,5723,18.807978885085348,98.95296986794938,17.319054054054053
2026-02-01 02:00:00,2026-02-01,2,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,16.804832214765103
2026-02-01 03:00:00,2026-02-01,3,เชียงใหม่,เมือง,สุเทพ,14.56,5723,18.807978885085348,98.95296986794938,16.27733333333333
2026-02-01 04:00:00,2026-02-01,4,เชียงใหม่,เมือง,สุเทพ,14.44,5723,18.807978885085348,98.95296986794938,15.874133333333333
2026-02-01 05:00:00,2026-02-01,5,เชียงใหม่,เมือง,สุเทพ,14.25,5723,18.807978885085348,98.95296986794938,15.50108108108108
2026-02-01 06:00:00,2026-02-01,6,เชียงใหม่,เมือง,สุเทพ,13.89,5723,18.807978885085348,98.95296986794938,15.147054794520546
2026-02-01 07:00:00,2026-02-01,7,เชียงใหม่,เมือง,สุเทพ,13.33,5723,18.807978885085348,98.95296986794938,14.909115646258503
2026-02-01 08:00:00,2026-02-01,8,เชียงใหม่,เมือง,สุเทพ,14.33,5723,18.807978885085348,98.95296986794938,16.618926174496643
2026-02-01 09:00:00,2026-02-01,9,เชียงใหม่,เมือง,สุเทพ,15.89,5723,18.807978885085348,98.95296986794938,20.377181208053692
2026-02-01 10:00:00,2026-02-01,10,เชียงใหม่,เมือง,สุเทพ,12.56,5723,18.807978885085348,98.95296986794938,24.37313333333333
2026-02-01 11:00:00,2026-02-01,11,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,27.717266666666667
2026-02-01 12:00:00,2026-02-01,12,เชียงใหม่,เมือง,สุเทพ,13.0,5723,18.807978885085348,98.95296986794938,29.929932885906045
2026-02-01 13:00:00,2026-02-01,13,เชียงใหม่,เมือง,สุเทพ,12.56,5723,18.807978885085348,98.95296986794938,31.28933333333333
2026-02-01 14:00:00,2026-02-01,14,เชียงใหม่,เมือง,สุเทพ,11.5,5723,18.807978885085348,98.95296986794938,32.1416447368421
2026-02-01 15:00:00,2026-02-01,15,เชียงใหม่,เมือง,สุเทพ,9.89,5723,18.807978885085348,98.95296986794938,32.47802631578947
2026-02-01 16:00:00,2026-02-01,16,เชียงใหม่,เมือง,สุเทพ,10.67,5723,18.807978885085348,98.95296986794938,32.08450331125828
2026-02-01 17:00:00,2026-02-01,17,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,30.50273333333333
2026-02-01 18:00:00,2026-02-01,18,เชียงใหม่,เมือง,สุเทพ,10.33,5723,18.807978885085348,98.95296986794938,26.773552631578948
2026-02-01 19:00:00,2026-02-01,19,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,23.714736842105264
2026-02-01 20:00:00,2026-02-01,20,เชียงใหม่,เมือง,สุเทพ,10.22,5723,18.807978885085348,98.95296986794938,22.16626666666667
2026-02-01 21:00:00,2026-02-01,21,เชียงใหม่,เมือง,สุเทพ,10.5,5723,18.807978885085348,98.95296986794938,20.994391891891894
2026-02-01 22:00:00,2026-02-01,22,เชียงใหม่,เมือง,สุเทพ,10.78,5723,18.807978885085348,98.95296986794938,20.055266666666668
2026-02-01 23:00:00,2026-02-01,23,เชียงใหม่,เมือง,สุเทพ,11.78,5723,18.807978885085348,98.95296986794938,19.226466666666667
2026-02-02 00:00:00,2026-02-02,0,เชียงใหม่,เมือง,สุเทพ,12.12,5723,18.807978885085348,98.95296986794938,18.492684563758388
2026-02-02 01:00:00,2026-02-02,1,เชียงใหม่,เมือง,สุเทพ,12.22,5723,18.807978885085348,98.95296986794938,17.920884353741496
2026-02-02 02:00:00,2026-02-02,2,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,17.306308724832213
2026-02-02 03:00:00,2026-02-02,3,เชียงใหม่,เมือง,สุเทพ,13.0,5723,18.807978885085348,98.95296986794938,16.78281879194631
2026-02-02 04:00:00,2026-02-02,4,เชียงใหม่,เมือง,สุเทพ,14.0,5723,18.807978885085348,98.95296986794938,16.35456375838926
2026-02-02 05:00:00,2026-02-02,5,เชียงใหม่,เมือง,สุเทพ,13.33,5723,18.807978885085348,98.95296986794938,15.985238095238095
2026-02-02 06:00:00,2026-02-02,6,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,15.695273972602742
2026-02-02 07:00:00,2026-02-02,7,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,15.439999999999998
2026-02-02 08:00:00,2026-02-02,8,เชียงใหม่,เมือง,สุเทพ,14.78,5723,18.807978885085348,98.95296986794938,17.175918367346938
2026-02-02 09:00:00,2026-02-02,9,เชียงใหม่,เมือง,สุเทพ,13.17,5723,18.807978885085348,98.95296986794938,20.89825503355705
2026-02-02 10:00:00,2026-02-02,10,เชียงใหม่,เมือง,สุเทพ,13.25,5723,18.807978885085348,98.95296986794938,24.835165562913907
2026-02-02 11:00:00,2026-02-02,11,เชียงใหม่,เมือง,สุเทพ,14.0,5723,18.807978885085348,98.95296986794938,27.911610738255032
2026-02-02 12:00:00,2026-02-02,12,เชียงใหม่,เมือง,สุเทพ,14.0,5723,18.807978885085348,98.95296986794938,29.72797297297297
2026-02-02 13:00:00,2026-02-02,13,เชียงใหม่,เมือง,สุเทพ,12.33,5723,18.807978885085348,98.95296986794938,30.95553333333333
2026-02-02 14:00:00,2026-02-02,14,เชียงใหม่,เมือง,สุเทพ,11.89,5723,18.807978885085348,98.95296986794938,31.506556291390726
2026-02-02 15:00:00,2026-02-02,15,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,31.572565789473682
2026-02-02 16:00:00,2026-02-02,16,เชียงใหม่,เมือง,สุเทพ,11.33,5723,18.807978885085348,98.95296986794938,31.27078947368421
2026-02-02 17:00:00,2026-02-02,17,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,29.787284768211922
2026-02-02 18:00:00,2026-02-02,18,เชียงใหม่,เมือง,สุเทพ,11.11,5723,18.807978885085348,98.95296986794938,26.814238410596026
2026-02-02 19:00:00,2026-02-02,19,เชียงใหม่,เมือง,สุเทพ,11.62,5723,18.807978885085348,98.95296986794938,23.79026490066225
2026-02-02 20:00:00,2026-02-02,20,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,22.19734693877551
2026-02-02 21:00:00,2026-02-02,21,เชียงใหม่,เมือง,สุเทพ,11.33,5723,18.807978885085348,98.95296986794938,21.025666666666666
2026-02-02 22:00:00,2026-02-02,22,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,20.112066666666667
2026-02-02 23:00:00,2026-02-02,23,เชียงใหม่,เมือง,สุเทพ,10.33,5723,18.807978885085348,98.95296986794938,19.287986577181208
2026-02-03 00:00:00,2026-02-03,0,เชียงใหม่,เมือง,สุเทพ,9.89,5723,18.807978885085348,98.95296986794938,18.494081632653064
2026-02-03 01:00:00,2026-02-03,1,เชียงใหม่,เมือง,สุเทพ,11.22,5723,18.807978885085348,98.95296986794938,17.83101351351351
2026-02-03 02:00:00,2026-02-03,2,เชียงใหม่,เมือง,สุเทพ,11.44,5723,18.807978885085348,98.95296986794938,17.199060402684562
2026-02-03 03:00:00,2026-02-03,3,เชียงใหม่,เมือง,สุเทพ,8.5,5723,18.807978885085348,98.95296986794938,16.66765100671141
2026-02-03 04:00:00,2026-02-03,4,เชียงใหม่,เมือง,สุเทพ,10.89,5723,18.807978885085348,98.95296986794938,16.184295302013425
2026-02-03 05:00:00,2026-02-03,5,เชียงใหม่,เมือง,สุเทพ,11.88,5723,18.807978885085348,98.95296986794938,15.793999999999999
2026-02-03 06:00:00,2026-02-03,6,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,15.504932432432433
2026-02-03 07:00:00,2026-02-03,7,เชียงใหม่,เมือง,สุเทพ,10.22,5723,18.807978885085348,98.95296986794938,15.292905405405405
2026-02-03 08:00:00,2026-02-03,8,เชียงใหม่,เมือง,สุเทพ,10.56,5723,18.807978885085348,98.95296986794938,17.038367346938774
2026-02-03 09:00:00,2026-02-03,9,เชียงใหม่,เมือง,สุเทพ,11.67,5723,18.807978885085348,98.95296986794938,20.733999999999998
2026-02-03 10:00:00,2026-02-03,10,เชียงใหม่,เมือง,สุเทพ,12.78,5723,18.807978885085348,98.95296986794938,24.790463576158942
2026-02-03 11:00:00,2026-02-03,11,เชียงใหม่,เมือง,สุเทพ,8.89,5723,18.807978885085348,98.95296986794938,27.90066666666667
2026-02-03 12:00:00,2026-02-03,12,เชียงใหม่,เมือง,สุเทพ,8.5,5723,18.807978885085348,98.95296986794938,29.624066666666664
2026-02-03 13:00:00,2026-02-03,13,เชียงใหม่,เมือง,สุเทพ,7.78,5723,18.807978885085348,98.95296986794938,30.494605263157897
2026-02-03 14:00:00,2026-02-03,14,เชียงใหม่,เมือง,สุเทพ,8.38,5723,18.807978885085348,98.95296986794938,31.130526315789474
2026-02-03 15:00:00,2026-02-03,15,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,31.463642384105963
2026-02-03 16:00:00,2026-02-03,16,เชียงใหม่,เมือง,สุเทพ,8.38,5723,18.807978885085348,98.95296986794938,31.098133333333337
2026-02-03 17:00:00,2026-02-03,17,เชียงใหม่,เมือง,สุเทพ,7.78,5723,18.807978885085348,98.95296986794938,29.653311258278144
2026-02-03 18:00:00,2026-02-03,18,เชียงใหม่,เมือง,สุเทพ,8.0,5723,18.807978885085348,98.95296986794938,26.547152317880794
2026-02-03 19:00:00,2026-02-03,19,เชียงใหม่,เมือง,สุเทพ,8.78,5723,18.807978885085348,98.95296986794938,23.131677852348993
2026-02-03 20:00:00,2026-02-03,20,เชียงใหม่,เมือง,สุเทพ,8.33,5723,18.807978885085348,98.95296986794938,21.4788
2026-02-03 21:00:00,2026-02-03,21,เชียงใหม่,เมือง,สุเทพ,6.0,5723,18.807978885085348,98.95296986794938,20.288389261744964
2026-02-03 22:00:00,2026-02-03,22,เชียงใหม่,เมือง,สุเทพ,4.0,5723,18.807978885085348,98.95296986794938,19.283533333333335
2026-02-03 23:00:00,2026-02-03,23,เชียงใหม่,เมือง,สุเทพ,7.33,5723,18.807978885085348,98.95296986794938,18.428843537414966
2026-02-04 00:00:00,2026-02-04,0,เชียงใหม่,เมือง,สุเทพ,7.75,5723,18.807978885085348,98.95296986794938,17.677297297297297
2026-02-04 01:00:00,2026-02-04,1,เชียงใหม่,เมือง,สุเทพ,7.89,5723,18.807978885085348,98.95296986794938,17.05027027027027
2026-02-04 02:00:00,2026-02-04,2,เชียงใหม่,เมือง,สุเทพ,8.0,5723,18.807978885085348,98.95296986794938,16.51331081081081
2026-02-04 03:00:00,2026-02-04,3,เชียงใหม่,เมือง,สุเทพ,8.56,5723,18.807978885085348,98.95296986794938,16.021700680272108
2026-02-04 04:00:00,2026-02-04,4,เชียงใหม่,เมือง,สุเทพ,8.56,5723,18.807978885085348,98.95296986794938,15.570878378378376
2026-02-04 05:00:00,2026-02-04,5,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,15.152866666666666
2026-02-04 06:00:00,2026-02-04,6,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,14.78523489932886
2026-02-04 07:00:00,2026-02-04,7,เชียงใหม่,เมือง,สุเทพ,8.78,5723,18.807978885085348,98.95296986794938,14.613624161073824
2026-02-04 09:00:00,2026-02-04,9,เชียงใหม่,เมือง,สุเทพ,10.0,5723,18.807978885085348,98.95296986794938,20.27774834437086
2026-02-04 10:00:00,2026-02-04,10,เชียงใหม่,เมือง,สุเทพ,9.5,5723,18.807978885085348,98.95296986794938,24.269735099337748
2026-02-04 11:00:00,2026-02-04,11,เชียงใหม่,เมือง,สุเทพ,8.5,5723,18.807978885085348,98.95296986794938,27.6196
2026-02-04 12:00:00,2026-02-04,12,เชียงใหม่,เมือง,สุเทพ,8.67,5723,18.807978885085348,98.95296986794938,30.128333333333334
2026-02-04 13:00:00,2026-02-04,13,เชียงใหม่,เมือง,สุเทพ,9.25,5723,18.807978885085348,98.95296986794938,31.45592105263158
2026-02-04 14:00:00,2026-02-04,14,เชียงใหม่,เมือง,สุเทพ,9.44,5723,18.807978885085348,98.95296986794938,32.247600000000006
2026-02-04 15:00:00,2026-02-04,15,เชียงใหม่,เมือง,สุเทพ,9.44,5723,18.807978885085348,98.95296986794938,32.600132450331124
2026-02-04 16:00:00,2026-02-04,16,เชียงใหม่,เมือง,สุเทพ,9.67,5723,18.807978885085348,98.95296986794938,32.27165562913907
2026-02-04 17:00:00,2026-02-04,17,เชียงใหม่,เมือง,สุเทพ,9.11,5723,18.807978885085348,98.95296986794938,30.814342105263155
2026-02-04 18:00:00,2026-02-04,18,เชียงใหม่,เมือง,สุเทพ,9.67,5723,18.807978885085348,98.95296986794938,27.05251655629139
2026-02-04 19:00:00,2026-02-04,19,เชียงใหม่,เมือง,สุเทพ,9.5,5723,18.807978885085348,98.95296986794938,23.6764
2026-02-04 20:00:00,2026-02-04,20,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,22.007105263157893
2026-02-04 21:00:00,2026-02-04,21,เชียงใหม่,เมือง,สุเทพ,10.0,5723,18.807978885085348,98.95296986794938,20.922302631578948
2026-02-04 22:00:00,2026-02-04,22,เชียงใหม่,เมือง,สุเทพ,7.67,5723,18.807978885085348,98.95296986794938,19.99234899328859
2026-02-04 23:00:00,2026-02-04,23,เชียงใหม่,เมือง,สุเทพ,8.22,5723,18.807978885085348,98.95296986794938,19.080872483221476
2026-02-05 00:00:00,2026-02-05,0,เชียงใหม่,เมือง,สุเทพ,8.56,5723,18.807978885085348,98.95296986794938,18.28141891891892
2026-02-05 01:00:00,2026-02-05,1,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,17.5882
2026-02-05 02:00:00,2026-02-05,2,เชียงใหม่,เมือง,สุเทพ,8.22,5723,18.807978885085348,98.95296986794938,17.022582781456954
2026-02-05 03:00:00,2026-02-05,3,เชียงใหม่,เมือง,สุเทพ,8.75,5723,18.807978885085348,98.95296986794938,16.487266666666667
2026-02-05 04:00:00,2026-02-05,4,เชียงใหม่,เมือง,สุเทพ,9.22,5723,18.807978885085348,98.95296986794938,16.028716216216218
2026-02-05 05:00:00,2026-02-05,5,เชียงใหม่,เมือง,สุเทพ,9.44,5723,18.807978885085348,98.95296986794938,15.712162162162162
2026-02-05 06:00:00,2026-02-05,6,เชียงใหม่,เมือง,สุเทพ,9.11,5723,18.807978885085348,98.95296986794938,15.492751677852349
2026-02-05 07:00:00,2026-02-05,7,เชียงใหม่,เมือง,สุเทพ,8.67,5723,18.807978885085348,98.95296986794938,15.410137931034482
2026-02-05 08:00:00,2026-02-05,8,เชียงใหม่,เมือง,สุเทพ,10.11,5723,18.807978885085348,98.95296986794938,17.30114864864865
2026-02-05 09:00:00,2026-02-05,9,เชียงใหม่,เมือง,สุเทพ,10.56,5723,18.807978885085348,98.95296986794938,21.089205298013244
2026-02-05 10:00:00,2026-02-05,10,เชียงใหม่,เมือง,สุเทพ,11.11,5723,18.807978885085348,98.95296986794938,25.145430463576158
2026-02-05 11:00:00,2026-02-05,11,เชียงใหม่,เมือง,สุเทพ,11.62,5723,18.807978885085348,98.95296986794938,28.496107382550335
2026-02-05 13:00:00,2026-02-05,13,เชียงใหม่,เมือง,สุเทพ,7.5,5723,18.807978885085348,98.95296986794938,32.271776315789474
2026-02-05 14:00:00,2026-02-05,14,เชียงใหม่,เมือง,สุเทพ,10.56,5723,18.807978885085348,98.95296986794938,33.10791946308725
2026-02-05 15:00:00,2026-02-05,15,เชียงใหม่,เมือง,สุเทพ,9.5,5723,18.807978885085348,98.95296986794938,33.34225165562914
2026-02-05 16:00:00,2026-02-05,16,เชียงใหม่,เมือง,สุเทพ,8.67,5723,18.807978885085348,98.95296986794938,33.24717105263158
2026-02-05 17:00:00,2026-02-05,17,เชียงใหม่,เมือง,สุเทพ,9.67,5723,18.807978885085348,98.95296986794938,31.806778523489932
2026-02-05 18:00:00,2026-02-05,18,เชียงใหม่,เมือง,สุเทพ,9.44,5723,18.807978885085348,98.95296986794938,27.971891891891893
2026-02-05 19:00:00,2026-02-05,19,เชียงใหม่,เมือง,สุเทพ,10.0,5723,18.807978885085348,98.95296986794938,24.446490066225167
2026-02-05 20:00:00,2026-02-05,20,เชียงใหม่,เมือง,สุเทพ,10.25,5723,18.807978885085348,98.95296986794938,22.768940397350995
2026-02-05 21:00:00,2026-02-05,21,เชียงใหม่,เมือง,สุเทพ,6.0,5723,18.807978885085348,98.95296986794938,21.435761589403974
2026-02-05 22:00:00,2026-02-05,22,เชียงใหม่,เมือง,สุเทพ,4.0,5723,18.807978885085348,98.95296986794938,20.43774834437086
2026-02-06 00:00:00,2026-02-06,0,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,18.793355704697987
2026-02-06 01:00:00,2026-02-06,1,เชียงใหม่,เมือง,สุเทพ,9.11,5723,18.807978885085348,98.95296986794938,18.13866666666667
2026-02-06 02:00:00,2026-02-06,2,เชียงใหม่,เมือง,สุเทพ,9.38,5723,18.807978885085348,98.95296986794938,17.5596
2026-02-06 03:00:00,2026-02-06,3,เชียงใหม่,เมือง,สุเทพ,9.67,5723,18.807978885085348,98.95296986794938,17.01543046357616
2026-02-06 04:00:00,2026-02-06,4,เชียงใหม่,เมือง,สุเทพ,9.25,5723,18.807978885085348,98.95296986794938,16.547094594594594
2026-02-06 06:00:00,2026-02-06,6,เชียงใหม่,เมือง,สุเทพ,9.0,5723,18.807978885085348,98.95296986794938,15.808859060402684
2026-02-06 07:00:00,2026-02-06,7,เชียงใหม่,เมือง,สุเทพ,10.38,5723,18.807978885085348,98.95296986794938,15.60027397260274
2026-02-06 08:00:00,2026-02-06,8,เชียงใหม่,เมือง,สุเทพ,11.44,5723,18.807978885085348,98.95296986794938,17.60445945945946
2026-02-06 09:00:00,2026-02-06,9,เชียงใหม่,เมือง,สุเทพ,12.22,5723,18.807978885085348,98.95296986794938,21.41344370860927
2026-02-06 10:00:00,2026-02-06,10,เชียงใหม่,เมือง,สุเทพ,10.43,5723,18.807978885085348,98.95296986794938,25.43953642384106
2026-02-06 11:00:00,2026-02-06,11,เชียงใหม่,เมือง,สุเทพ,10.44,5723,18.807978885085348,98.95296986794938,28.839867549668874
2026-02-06 12:00:00,2026-02-06,12,เชียงใหม่,เมือง,สุเทพ,10.67,5723,18.807978885085348,98.95296986794938,31.097733333333334
2026-02-06 13:00:00,2026-02-06,13,เชียงใหม่,เมือง,สุเทพ,11.5,5723,18.807978885085348,98.95296986794938,32.556622516556295
2026-02-06 14:00:00,2026-02-06,14,เชียงใหม่,เมือง,สุเทพ,9.8,5723,18.807978885085348,98.95296986794938,33.33960264900662
2026-02-06 15:00:00,2026-02-06,15,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,33.75953020134228
2026-02-06 16:00:00,2026-02-06,16,เชียงใหม่,เมือง,สุเทพ,10.33,5723,18.807978885085348,98.95296986794938,33.607533333333336
2026-02-06 17:00:00,2026-02-06,17,เชียงใหม่,เมือง,สุเทพ,10.56,5723,18.807978885085348,98.95296986794938,32.09973333333333
2026-02-06 19:00:00,2026-02-06,19,เชียงใหม่,เมือง,สุเทพ,9.75,5723,18.807978885085348,98.95296986794938,24.634594594594596
2026-02-06 20:00:00,2026-02-06,20,เชียงใหม่,เมือง,สุเทพ,10.11,5723,18.807978885085348,98.95296986794938,22.894370860927154
2026-02-06 21:00:00,2026-02-06,21,เชียงใหม่,เมือง,สุเทพ,10.89,5723,18.807978885085348,98.95296986794938,21.6054
2026-02-06 22:00:00,2026-02-06,22,เชียงใหม่,เมือง,สุเทพ,10.0,5723,18.807978885085348,98.95296986794938,20.693933333333334
2026-02-06 23:00:00,2026-02-06,23,เชียงใหม่,เมือง,สุเทพ,5.0,5723,18.807978885085348,98.95296986794938,19.80907284768212
2026-02-07 00:00:00,2026-02-07,0,เชียงใหม่,เมือง,สุเทพ,9.8,5723,18.807978885085348,98.95296986794938,19.023223684210528
2026-02-07 01:00:00,2026-02-07,1,เชียงใหม่,เมือง,สุเทพ,10.62,5723,18.807978885085348,98.95296986794938,18.40271523178808
2026-02-07 02:00:00,2026-02-07,2,เชียงใหม่,เมือง,สุเทพ,11.0,5723,18.807978885085348,98.95296986794938,17.88979865771812
2026-02-07 03:00:00,2026-02-07,3,เชียงใหม่,เมือง,สุเทพ,10.78,5723,18.807978885085348,98.95296986794938,17.38255033557047
2026-02-07 04:00:00,2026-02-07,4,เชียงใหม่,เมือง,สุเทพ,11.44,5723,18.807978885085348,98.95296986794938,16.879189189189187
