date,province,amphoe,tambon,pm25_avg,temperature_avg
2026-02-24,เชียงใหม่,เชียงดาว,บ้านทุ่งข้าวพวง,31.849999999999998,24.75214632437555
2026-02-24,เชียงใหม่,เชียงดาว,บ้านปางมะเยา,38.02833333333333,24.75214632437555
2026-02-24,เชียงใหม่,เชียงดาว,บ้านอรุโณทัย,33.121249999999996,24.75214632437555
2026-02-24,เชียงใหม่,เชียงดาว,บ้านเมืองงาย,18.948333333333334,24.75214632437555
2026-02-24,เชียงใหม่,เชียงดาว,ปิงโค้ง,25.194262295081966,24.25146993094294
2026-02-24,เชียงใหม่,เชียงดาว,เชียงดาว,8.880625,22.921666666666667
2026-02-24,เชียงใหม่,เชียงดาว,เมืองนะ,11.891041666666666,24.75214632437555
2026-02-24,เชียงใหม่,เมือง,ช้างคลาน,14.6653125,25.118079679284534
2026-02-24,เชียงใหม่,เมือง,ช้างม่อย,28.58772727272727,24.287106744832748
2026-02-24,เชียงใหม่,เมือง,พระสิงห์,25.72125,24.75214632437555
2026-02-24,เชียงใหม่,เมือง,วัดเกต,11.507916666666667,23.894620418055577
2026-02-24,เชียงใหม่,เมือง,สุเทพ,17.547725118483413,24.611276646876718
2026-02-24,เชียงใหม่,เมือง,แม่เหียะ,17.52,27.303167314195093
2026-02-24,เชียงใหม่,แม่ริม,ดอนแก้ว,20.24416666666667,24.75214632437555
2026-02-24,เชียงใหม่,แม่วาง,บ้านกาด,15.612916666666665,24.85229166666667
2026-02-24,เชียงใหม่,แม่ออน,บ้านสหกรณ์,27.07875,24.75214632437555
2026-02-24,เชียงใหม่,แม่อาย,แม่อาย,39.21875,24.75214632437555
2026-02-24,เชียงใหม่,แม่แจ่ม,ช่างเคิ่ง,19.101750000000003,22.81525
2026-02-24,เชียงใหม่,ไชยปราการ,บ้านปงตำ,40.731249999999996,24.75214632437555
2026-02-24,เชียงใหม่,ไชยปราการ,ศรีดงเย็น,45.72416666666667,24.75214632437555
2026-02-24,แพร่,ร้องกวาง,ร้องเข็ม,84.17541666666666,24.75214632437555
2026-02-24,แพร่,ลอง,ห้วยอ้อ,41.26125,24.75214632437555
2026-02-24,แพร่,วังชิ้น,วังชิ้น,29.999166666666667,26.971249999999998
2026-02-24,แพร่,สอง,บ้านหนุน,52.916666666666664,24.75214632437555
2026-02-24,แพร่,สูงเม่น,พระหลวง,64.61333333333333,24.75214632437555
2026-02-24,แพร่,หนองม่วงไข่,ทุ่งแค้ว,113.98375,26.215879744011488
2026-02-24,แพร่,เด่นชัย,เด่นชัย,38.45962264150943,28.252075471698113
2026-02-24,แพร่,เมือง,ในเวียง,52.095000000000006,23.961870438007306
2026-02-24,แพร่,เมืองแพร่,ในเวียง,62.48,24.75214632437555
2026-02-24,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,22.24,21.432083333333335
2026-02-24,แม่ฮ่องสอน,ขุนยวม,ท่าหินส้ม,29.546666666666667,27.944521030134517
2026-02-24,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,23.726249999999997,24.75214632437555
2026-02-24,แม่ฮ่องสอน,ปาย,เวียงเหนือ,23.277083333333334,21.281666666666666
2026-02-24,แม่ฮ่องสอน,ปาย,เวียงใต้,20.06861111111111,20.111666666666665
2026-02-24,แม่ฮ่องสอน,ปาย,แม่ฮี้,16.1125,24.75214632437555
2026-02-24,แม่ฮ่องสอน,สบเมย,แม่คะตวน,43.17416666666667,24.37467968718349
2026-02-24,แม่ฮ่องสอน,เมือง,จองคำ,22.07375,24.75214632437555
2026-02-24,แม่ฮ่องสอน,เมือง,ปางหมู,17.9575,24.75214632437555
2026-02-24,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,23.150833333333335,24.75214632437555
2026-02-24,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,28.278260869565216,24.63744263735589
2026-02-24,แม่ฮ่องสอน,แม่สะเรียง,ห้วยสิงห์,26.67958333333333,24.75214632437555
2026-02-25,น่าน,นาหมื่น,บ่อแก้ว,31.17625,25.379583333333333
2026-02-25,น่าน,บ่อเกลือ,บ่อเกลือใต้,15.0,20.0525
2026-02-25,น่าน,บ้านหลวง,สวด,26.31041666666667,23.177739992821998
2026-02-25,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,22.741249999999997,21.526666666666667
2026-02-25,พะเยา,จุน,บ้านสักลอ,22.84375,23.177739992821998
2026-02-25,พะเยา,จุน,ลอ,23.855,25.75272185503079
2026-02-25,พะเยา,จุน,ห้วยข้าวก่ำ,1.9573333333333334,24.409333333333333
2026-02-25,พะเยา,ดอกคำใต้,ดงสุวรรณ,27.285833333333333,23.177739992821998
2026-02-25,พะเยา,ดอกคำใต้,ดอกคำใต้,28.31041666666667,23.177739992821998
2026-02-25,พะเยา,ดอกคำใต้,ดอนศรีชุม,20.999583333333334,23.177739992821998
2026-02-25,พะเยา,ปง,นาปรัง,30.009583333333335,23.177739992821998
2026-02-25,พะเยา,ภูซาง,ทุ่งกล้วย,23.495833333333334,23.177739992821998
2026-02-25,พะเยา,ภูซาง,บ้านฮวก,26.081666666666667,23.177739992821998
2026-02-25,พะเยา,มือง,ท่าวังทอง,20.3225,23.177739992821998
2026-02-25,พะเยา,เชียงคำ,บ้านฝายกวาง,29.395416666666666,23.177739992821998
2026-02-25,พะเยา,เชียงคำ,บ้านหนองป่าแพะ,18.77625,23.177739992821998
2026-02-25,พะเยา,เชียงคำ,เวียง,30.4375,23.177739992821998
2026-02-25,พะเยา,เชียงคำ,แม่ลาว,16.872916666666665,23.177739992821998
2026-02-25,พะเยา,เชียงม่วน,บ้านบ่อเบี้ย,32.12833333333334,23.177739992821998
2026-02-25,พะเยา,เชียงม่วน,เชียงม่วน,28.888333333333335,24.637916666666666
2026-02-25,พะเยา,เมือง,บ้านต๊ำ,11.2975,23.177739992821998
2026-02-25,ลำปาง,มือง,ชมพู,40.85166666666667,24.149768923797396
2026-02-25,ลำปาง,วังเหนือ,วังเหนือ,5.125,25.375
2026-02-25,ลำปาง,เกาะคา,ไหล่หิน,48.0,24.361513157894734
2026-02-25,ลำปาง,เมือง,กล้วยแพะ,34.76125,23.177739992821998
2026-02-25,ลำปาง,เมือง,ปงแสน,24.844583333333333,23.177739992821998
2026-02-25,ลำปาง,เมือง,ปงแสนทอง,52.404999999999994,21.308770491050375
2026-02-25,ลำปาง,เมือง,พระบาท,27.190833333333334,23.177739992821998
2026-02-25,ลำปาง,เมืองลำปาง,นิคมพัฒนา,27.18625,23.177739992821998
2026-02-25,ลำปาง,แม่เมาะ,จางเหนือ,27.347916666666666,23.177739992821998
2026-02-25,ลำปาง,แม่เมาะ,นาสัก,29.671041666666667,23.177739992821998
2026-02-25,ลำปาง,แม่เมาะ,บ้านดง,23.347083333333334,23.177739992821998
2026-02-25,ลำปาง,แม่เมาะ,สบป้าด,32.77291666666667,23.177739992821998
2026-02-25,ลำปาง,แม่เมาะ,แม่เมาะ,33.49604166666666,24.838333333333335
2026-02-25,ลำพูน,บ้านโฮ่ง,ตําบลหนองปลาสะวาย,16.855,23.177739992821998
2026-02-25,ลำพูน,ป่าซาง,ปากบ่อง,1.0,22.273262489264326
2026-02-25,ลำพูน,ลี้,ลี้,15.237714285714286,23.678571428571427
2026-02-25,ลำพูน,เมือง,บ้านม้า,6.133529411764705,24.014338892574095
2026-02-25,ลำพูน,เมือง,ป่าซางน้อย,4.367,23.58627809028561
2026-02-25,ลำพูน,เมือง,ริมปิง,3.9025,23.177739992821998
2026-02-25,ลำพูน,เมือง,ศรีบัวบาน,9.973181818181818,23.332086898002228
2026-02-25,ลำพูน,เมือง,เวียงยอง,30.0,23.177739992821998
2026-02-25,ลำพูน,เมือง,เหมืองจี้,10.849642857142857,23.462039999054983
2026-02-25,ลำพูน,เมืองลำพูน,ศรีบัวบาน,11.174999999999999,23.177739992821998
2026-02-25,ลำพูน,เมืองลำพูน,หนองหล่ม,5.767499999999999,23.177739992821998
2026-02-25,ลำพูน,เมืองลำพูน,ในเมือง,6.2804166666666665,23.177739992821998
2026-02-25,ลำพูน,แม่ทา,ทากาศ,10.055,23.177739992821998
2026-02-25,ลำพูน,แม่ทา,ทาปลาดุก,11.465454545454547,25.336363636363636
2026-02-25,เชียงราย,ป่าแดด,ป่าแดด,23.906666666666666,22.312083333333334
2026-02-25,เชียงราย,พญาเม็งราย,แม่เปา,36.5525,23.177739992821998
2026-02-25,เชียงราย,พาน,ทานตะวัน,18.302916666666665,23.177739992821998
2026-02-25,เชียงราย,พาน,ธารทอง,13.53125,23.177739992821998
2026-02-25,เชียงราย,พาน,บ้านงิ้วเฒ่า,5.888421052631578,22.57218900672803
2026-02-25,เชียงราย,พาน,บ้านป่าบง,12.971666666666666,23.177739992821998
2026-02-25,เชียงราย,พาน,ม่วงคำ,7.747894736842106,23.709288254652208
2026-02-25,เชียงราย,พาน,แม่เย็น,17.05,23.06207361569832
2026-02-25,เชียงราย,เชียงของ,บ้านทุ่งงิ้ว,24.889583333333334,23.177739992821998
2026-02-25,เชียงราย,เชียงของ,สถาน,20.495,23.177739992821998
2026-02-25,เชียงราย,เชียงของ,ห้วยซ้อ,27.200416666666666,23.177739992821998
2026-02-25,เชียงราย,เทิง,เวียง,12.971304347826086,22.125652173913043
2026-02-25,เชียงราย,เมือง,บ้านจะคือ,14.553333333333333,23.177739992821998
2026-02-25,เชียงราย,เมือง,บ้านโป่งพระบาท,12.149166666666666,23.177739992821998
2026-02-25,เชียงราย,เมือง,รอบเวียง,20.090833333333332,20.214375
2026-02-25,เชียงราย,เวียงชัย,บ้านดงมะตื๋น,29.66916666666667,23.177739992821998
2026-02-25,เชียงราย,เวียงชัย,ผางาม,15.921666666666667,23.177739992821998
2026-02-25,เชียงราย,เวียงป่าเป้า,เวียง,4.549230769230769,21.62153846153846
2026-02-25,เชียงราย,เวียงเชียงรุ้ง,ทุ่งก่อ,25.63208333333333,23.177739992821998
2026-02-25,เชียงราย,เวียงเชียงรุ้ง,บ้านร่องบัวทอง,2.4344444444444444,21.582935669730244
2026-02-25,เชียงราย,เวียงเชียงรุ้ง,ป่าซาง,22.563636363636363,21.200355508916072
2026-02-25,เชียงราย,แม่สรวย,ศรีถ้อย,9.412083333333333,23.177739992821998
2026-02-25,เชียงราย,แม่สรวย,แม่พริก,14.789166666666667,23.177739992821998
2026-02-25,เชียงราย,แม่สาย,บ้านด้าย,26.175416666666667,23.177739992821998
2026-02-25,เชียงราย,แม่สาย,ศรีเมืองชุม,21.850909090909088,25.176287969094926
2026-02-25,เชียงราย,แม่สาย,ห้วยไคร้,20.78875,23.177739992821998
2026-02-25,เชียงราย,แม่สาย,เกาะช้าง,5.7004166666666665,23.177739992821998
2026-02-25,เชียงราย,แม่สาย,เวียงพางคำ,26.948333333333334,20.13083333333333
2026-02-25,เชียงราย,แม่สาย,แม่สาย,23.639583333333334,23.177739992821998
2026-02-25,เชียงใหม่,กัลยาณิวัฒนา,แม่แดดน้อย,4.585454545454545,23.332086898002228
2026-02-25,เชียงใหม่,จอมทอง,ดอยแก้ว,8.874166666666666,23.177739992821998
2026-02-25,เชียงใหม่,ดอยสะเก็ด,บ้านตลาดใหญ่,11.853478260869565,23.22721839067925
2026-02-25,เชียงใหม่,ดอยสะเก็ด,สันปูเลย,8.954583333333334,23.177739992821998
2026-02-25,เชียงใหม่,ดอยหล่อ,ดอยหล่อ,16.28666666666667,25.28283149439087
2026-02-25,เชียงใหม่,ดอยเต่า,ดอยเต่า,9.470416666666667,25.091250000000002
2026-02-25,เชียงใหม่,ฝาง,เวียง,13.570416666666667,18.789166666666667
2026-02-25,เชียงใหม่,พร้าว,เวียง,7.886444444444444,23.278487438703813
2026-02-25,เชียงใหม่,พร้าว,แม่ปั๋ง,8.043125,23.177739992821998
2026-02-25,เชียงใหม่,สันกำแพง,ดริ๊งค์,9.771666666666667,23.177739992821998
2026-02-25,เชียงใหม่,สันกำแพง,บวกค้าง,7.287638888888889,23.177739992821998
2026-02-25,เชียงใหม่,สันกำแพง,สันกลาง,7.871940298507462,23.261397579736077
2026-02-25,เชียงใหม่,สันกำแพง,สันกำแพง,5.813963963963964,24.137117117117118
2026-02-25,เชียงใหม่,สันกำแพง,ห้วยทราย,14.274604316546764,23.118982533268078
2026-02-25,เชียงใหม่,สันกำแพง,ออนใต้,12.038125,23.235467456393792
2026-02-25,เชียงใหม่,สันกำแพง,แช่ช้าง,31.886666666666667,23.177739992821998
2026-02-25,เชียงใหม่,สันกำแพง,แม่ปูคา,8.38076923076923,23.22698552656989
2026-02-25,เชียงใหม่,สันทราย,สันทรายน้อย,7.975744680851064,23.201952825815972
2026-02-25,เชียงใหม่,สันป่าตอง,ยุหว่า,5.51,23.192265975809654
2026-02-25,เชียงใหม่,สันป่าตอง,สันกลาง,9.372083333333334,23.177739992821998
2026-02-25,เชียงใหม่,หางดง,บ้านแหวน,10.06125,23.177739992821998
2026-02-25,เชียงใหม่,หางดง,หนองควาย,10.624583333333334,23.177739992821998
2026-02-25,เชียงใหม่,หางดง,หางดง,12.921666666666667,23.177739992821998
2026-02-25,เชียงใหม่,อมก๋อย,อมก๋อย,16.224166666666665,21.559166666666666
2026-02-25,เชียงใหม่,อมก๋อย,แม่ตื่น,25.52208333333333,23.177739992821998
2026-02-25,เชียงใหม่,ฮอด,หางดง,11.95125,25.526875
2026-02-25,เชียงใหม่,เชียงดาว,บ้านทุ่งข้าวพวง,9.399166666666666,23.177739992821998
2026-02-25,เชียงใหม่,เชียงดาว,บ้านปางมะเยา,10.80625,23.177739992821998
2026-02-25,เชียงใหม่,เชียงดาว,บ้านอรุโณทัย,11.735,23.177739992821998
2026-02-25,เชียงใหม่,เชียงดาว,บ้านเมืองงาย,5.5616666666666665,23.177739992821998
2026-02-25,เชียงใหม่,เชียงดาว,ปิงโค้ง,6.239696969696969,22.96121501604078
2026-02-25,เชียงใหม่,เชียงดาว,เชียงดาว,4.081470588235295,20.183529411764706
2026-02-25,เชียงใหม่,เชียงดาว,เมืองนะ,3.3319444444444444,22.716220146237433
2026-02-25,เชียงใหม่,เมือง,ช้างคลาน,7.165571428571429,23.091034807153257
2026-02-25,เชียงใหม่,เมือง,ช้างม่อย,11.867916666666666,23.177739992821998
2026-02-25,เชียงใหม่,เมือง,พระสิงห์,6.15375,23.177739992821998
2026-02-25,เชียงใหม่,เมือง,วัดเกต,3.1365217391304347,23.22721839067925
2026-02-25,เชียงใหม่,เมือง,สุเทพ,7.616492890995261,23.138056074197188
2026-02-25,เชียงใหม่,เมือง,แม่เหียะ,2.5,24.525583050617712
2026-02-25,เชียงใหม่,แม่ริม,ดอนแก้ว,7.577500000000001,23.177739992821998
2026-02-25,เชียงใหม่,แม่วาง,บ้านกาด,9.719583333333334,24.16
2026-02-25,เชียงใหม่,แม่ออน,บ้านสหกรณ์,12.559166666666668,23.177739992821998
2026-02-25,เชียงใหม่,แม่อาย,แม่อาย,11.875416666666666,23.177739992821998
2026-02-25,เชียงใหม่,แม่แจ่ม,ช่างเคิ่ง,12.263125,22.212500000000002
2026-02-25,เชียงใหม่,ไชยปราการ,บ้านปงตำ,12.544583333333334,23.177739992821998
2026-02-25,เชียงใหม่,ไชยปราการ,ศรีดงเย็น,20.295833333333334,23.177739992821998
2026-02-25,แพร่,ร้องกวาง,ร้องเข็ม,40.665416666666665,23.177739992821998
2026-02-25,แพร่,ลอง,ห้วยอ้อ,22.23166666666667,23.177739992821998
2026-02-25,แพร่,วังชิ้น,วังชิ้น,26.023749999999996,26.9675
2026-02-25,แพร่,สอง,บ้านหนุน,21.428749999999997,23.177739992821998
2026-02-25,แพร่,สูงเม่น,พระหลวง,32.8925,23.177739992821998
2026-02-25,แพร่,หนองม่วงไข่,ทุ่งแค้ว,35.67625,23.177739992821998
2026-02-25,แพร่,หนองม่วงไข่,หนองม่วงไข่,10.025,28.015
2026-02-25,แพร่,เด่นชัย,เด่นชัย,30.48384615384615,26.185897435897434
2026-02-25,แพร่,เมือง,ในเวียง,27.320666666666668,23.047396376010507
2026-02-25,แพร่,เมืองแพร่,ในเวียง,27.212500000000002,23.177739992821998
2026-02-25,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,6.615531914893618,18.620212765957447
2026-02-25,แม่ฮ่องสอน,ขุนยวม,ท่าหินส้ม,8.947777777777778,25.28283149439087
2026-02-25,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,9.7575,23.177739992821998
2026-02-25,แม่ฮ่องสอน,ปาย,เวียงเหนือ,15.677083333333334,19.140416666666667
2026-02-25,แม่ฮ่องสอน,ปาย,เวียงใต้,12.55888888888889,17.513333333333335
2026-02-25,แม่ฮ่องสอน,ปาย,แม่ฮี้,8.885714285714286,23.490727376317476
2026-02-25,แม่ฮ่องสอน,สบเมย,แม่คะตวน,11.594615384615384,24.1228349476057
2026-02-25,แม่ฮ่องสอน,เมือง,จองคำ,6.2425,23.177739992821998
2026-02-25,แม่ฮ่องสอน,เมือง,ปางหมู,5.872083333333333,23.177739992821998
2026-02-25,แม่ฮ่องสอน,แม่ลาน้อย,บ้านสาม,5.623571428571429,24.512718208373162
2026-02-25,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,9.262500000000001,23.177739992821998
2026-02-25,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,9.633333333333333,23.177739992821998
2026-02-25,แม่ฮ่องสอน,แม่สะเรียง,ห้วยสิงห์,7.329999999999999,23.177739992821998
2026-02-26,น่าน,นาหมื่น,บ่อแก้ว,15.51,25.752916666666668
2026-02-26,น่าน,บ้านหลวง,สวด,11.862916666666665,24.32937228877374
2026-02-26,น่าน,เฉลิมพระเกียรติ,ห้วยโก๋น,12.407083333333333,21.63
2026-02-26,พะเยา,จุน,บ้านสักลอ,6.416250000000001,24.32937228877374
2026-02-26,พะเยา,จุน,ลอ,9.16625,28.960275894805754
2026-02-26,พะเยา,จุน,ห้วยข้าวก่ำ,1.04,21.836000000000002
2026-02-26,พะเยา,ดอกคำใต้,ดงสุวรรณ,15.944583333333334,24.32937228877374
2026-02-26,พะเยา,ดอกคำใต้,ดอกคำใต้,13.396666666666667,24.32937228877374
2026-02-26,พะเยา,ดอกคำใต้,ดอนศรีชุม,10.880416666666667,24.32937228877374
2026-02-26,พะเยา,ปง,นาปรัง,12.063333333333333,24.32937228877374
2026-02-26,พะเยา,ภูซาง,ทุ่งกล้วย,7.110416666666667,24.32937228877374
2026-02-26,พะเยา,ภูซาง,บ้านฮวก,9.283333333333333,24.32937228877374
2026-02-26,พะเยา,มือง,ท่าวังทอง,9.370416666666666,24.32937228877374
2026-02-26,พะเยา,เชียงคำ,บ้านฝายกวาง,14.362916666666665,24.32937228877374
2026-02-26,พะเยา,เชียงคำ,บ้านหนองป่าแพะ,6.70625,24.32937228877374
2026-02-26,พะเยา,เชียงคำ,เวียง,13.12375,24.32937228877374
2026-02-26,พะเยา,เชียงคำ,แม่ลาว,8.279166666666667,24.32937228877374
2026-02-26,พะเยา,เชียงม่วน,บ้านบ่อเบี้ย,11.492916666666666,24.32937228877374
2026-02-26,พะเยา,เชียงม่วน,เชียงม่วน,7.945833333333333,25.791666666666668
2026-02-26,พะเยา,เมือง,บ้านต๊ำ,5.770416666666667,24.32937228877374
2026-02-26,ลำปาง,มือง,ชมพู,27.262727272727272,24.977007594376087
2026-02-26,ลำปาง,เมือง,กล้วยแพะ,32.347500000000004,24.32937228877374
2026-02-26,ลำปาง,เมือง,ปงแสน,19.4575,24.32937228877374
2026-02-26,ลำปาง,เมือง,พระบาท,22.92958333333333,24.32937228877374
2026-02-26,ลำปาง,เมืองลำปาง,นิคมพัฒนา,25.709166666666665,24.32937228877374
2026-02-26,ลำปาง,แม่เมาะ,จางเหนือ,13.185,24.32937228877374
2026-02-26,ลำปาง,แม่เมาะ,นาสัก,20.837291666666665,24.32937228877374
2026-02-26,ลำปาง,แม่เมาะ,บ้านดง,16.175744680851064,24.3126951034285
2026-02-26,ลำปาง,แม่เมาะ,สบป้าด,22.023750000000003,24.32937228877374
2026-02-26,ลำปาง,แม่เมาะ,แม่เมาะ,15.566458333333332,26.038749999999997
2026-02-26,ลำพูน,บ้านโฮ่ง,ตําบลหนองปลาสะวาย,12.409166666666666,24.32937228877374
2026-02-26,ลำพูน,ป่าซาง,ปากบ่อง,1.16375,22.54330280870336
2026-02-26,ลำพูน,ลี้,ลี้,8.741875,24.5825
2026-02-26,ลำพูน,เมือง,บ้านม้า,12.612916666666665,24.32937228877374
2026-02-26,ลำพูน,เมือง,ป่าซางน้อย,8.4525,24.32937228877374
2026-02-26,ลำพูน,เมือง,ริมปิง,7.644615384615384,24.780614085113317
2026-02-26,ลำพูน,เมือง,ศรีบัวบาน,12.1875,24.32937228877374
2026-02-26,ลำพูน,เมือง,เวียงยอง,30.0,24.32937228877374
2026-02-26,ลำพูน,เมือง,เหมืองจี้,17.317543859649124,24.907553576153994
2026-02-26,ลำพูน,เมืองลำพูน,ศรีบัวบาน,16.246666666666666,24.32937228877374
2026-02-26,ลำพูน,เมืองลำพูน,หนองหล่ม,5.2457142857142856,22.12820900669381
2026-02-26,ลำพูน,เมืองลำพูน,ในเมือง,10.177916666666667,24.32937228877374
2026-02-26,ลำพูน,แม่ทา,ทากาศ,19.482916666666664,24.32937228877374
2026-02-26,ลำพูน,แม่ทา,ทาปลาดุก,19.895,23.692795302013423
2026-02-26,เชียงราย,ป่าแดด,ป่าแดด,11.649090909090908,24.03681818181818
2026-02-26,เชียงราย,พญาเม็งราย,แม่เปา,18.604166666666668,24.32937228877374
2026-02-26,เชียงราย,พาน,ทานตะวัน,9.012916666666667,24.32937228877374
2026-02-26,เชียงราย,พาน,ธารทอง,13.828333333333333,24.32937228877374
2026-02-26,เชียงราย,พาน,บ้านงิ้วเฒ่า,3.303636363636364,24.763257294056757
2026-02-26,เชียงราย,พาน,บ้านป่าบง,6.326666666666667,24.32937228877374
2026-02-26,เชียงราย,พาน,ม่วงคำ,5.671875,23.36727326414064
2026-02-26,เชียงราย,พาน,แม่เย็น,13.505,24.32937228877374
2026-02-26,เชียงราย,เชียงของ,บ้านทุ่งงิ้ว,7.819166666666667,24.32937228877374
2026-02-26,เชียงราย,เชียงของ,สถาน,3.955416666666667,24.32937228877374
2026-02-26,เชียงราย,เชียงของ,ห้วยซ้อ,5.047916666666667,24.32937228877374
2026-02-26,เชียงราย,เทิง,เวียง,1.195,24.791249999999998
2026-02-26,เชียงราย,เมือง,บ้านจะคือ,7.430555555555555,26.13015524022704
2026-02-26,เชียงราย,เมือง,บ้านโป่งพระบาท,8.745416666666666,24.32937228877374
2026-02-26,เชียงราย,เมือง,รอบเวียง,21.772499999999997,21.977083333333336
2026-02-26,เชียงราย,เวียงชัย,บ้านดงมะตื๋น,11.10375,24.32937228877374
2026-02-26,เชียงราย,เวียงชัย,ผางาม,9.134583333333333,24.32937228877374
2026-02-26,เชียงราย,เวียงป่าเป้า,เวียง,8.106,24.313
2026-02-26,เชียงราย,เวียงเชียงรุ้ง,ทุ่งก่อ,8.92090909090909,24.14779098169257
2026-02-26,เชียงราย,เวียงเชียงรุ้ง,บ้านร่องบัวทอง,1.0,20.23847682119205
2026-02-26,เชียงราย,เวียงเชียงรุ้ง,ป่าซาง,5.978333333333333,20.80802640184918
2026-02-26,เชียงราย,แม่สรวย,ศรีถ้อย,7.066666666666666,24.32937228877374
2026-02-26,เชียงราย,แม่สรวย,แม่พริก,12.69,24.939671147016462
2026-02-26,เชียงราย,แม่สาย,บ้านด้าย,20.71291666666667,24.32937228877374
2026-02-26,เชียงราย,แม่สาย,ศรีเมืองชุม,13.827000000000002,28.32786839796381
2026-02-26,เชียงราย,แม่สาย,ห้วยไคร้,17.721666666666668,24.32937228877374
2026-02-26,เชียงราย,แม่สาย,เกาะช้าง,3.874166666666667,24.32937228877374
2026-02-26,เชียงราย,แม่สาย,เวียงพางคำ,26.35083333333333,21.501666666666665
2026-02-26,เชียงราย,แม่สาย,แม่สาย,22.079166666666666,24.32937228877374
2026-02-26,เชียงใหม่,กัลยาณิวัฒนา,แม่แดดน้อย,7.423157894736842,24.8166159148846
2026-02-26,เชียงใหม่,จอมทอง,ดอยแก้ว,7.375416666666666,24.32937228877374
2026-02-26,เชียงใหม่,ดอยสะเก็ด,บ้านตลาดใหญ่,15.047916666666666,24.32937228877374
2026-02-26,เชียงใหม่,ดอยสะเก็ด,สันปูเลย,14.683333333333332,24.32937228877374
2026-02-26,เชียงใหม่,ดอยหล่อ,ดอยหล่อ,11.572,27.00870173129714
2026-02-26,เชียงใหม่,ดอยเต่า,ดอยเต่า,9.839583333333334,25.2225
2026-02-26,เชียงใหม่,ฝาง,เวียง,18.355416666666667,21.23125
2026-02-26,เชียงใหม่,พร้าว,เวียง,9.327446808510638,24.41573911238707
2026-02-26,เชียงใหม่,พร้าว,แม่ปั๋ง,11.4525,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,ดริ๊งค์,14.27375,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,บวกค้าง,13.483055555555556,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,สันกลาง,17.872638888888886,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,สันกำแพง,13.093826086956522,25.44069565217391
2026-02-26,เชียงใหม่,สันกำแพง,ห้วยทราย,13.99692857142857,24.451542901248065
2026-02-26,เชียงใหม่,สันกำแพง,ออนใต้,8.794166666666667,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,แช่ช้าง,36.33958333333333,24.32937228877374
2026-02-26,เชียงใหม่,สันกำแพง,แม่ปูคา,16.455750000000002,25.235994010685342
2026-02-26,เชียงใหม่,สันทราย,สันทรายน้อย,14.02125,24.32937228877374
2026-02-26,เชียงใหม่,สันทราย,หนองหาร,17.555,32.19991983269432
2026-02-26,เชียงใหม่,สันป่าตอง,ยุหว่า,5.890416666666667,24.32937228877374
2026-02-26,เชียงใหม่,สันป่าตอง,สันกลาง,8.479583333333332,24.32937228877374
2026-02-26,เชียงใหม่,หางดง,บ้านแหวน,18.841666666666665,24.32937228877374
2026-02-26,เชียงใหม่,หางดง,หนองควาย,12.096458333333333,24.32937228877374
2026-02-26,เชียงใหม่,หางดง,หางดง,15.9125,24.32937228877374
2026-02-26,เชียงใหม่,อมก๋อย,อมก๋อย,11.766666666666666,22.761666666666667
2026-02-26,เชียงใหม่,อมก๋อย,แม่ตื่น,24.67375,24.32937228877374
2026-02-26,เชียงใหม่,ฮอด,หางดง,13.759583333333333,25.556458333333335
2026-02-26,เชียงใหม่,เชียงดาว,บ้านทุ่งข้าวพวง,11.112499999999999,24.32937228877374
2026-02-26,เชียงใหม่,เชียงดาว,บ้านปางมะเยา,12.847500000000002,24.32937228877374
2026-02-26,เชียงใหม่,เชียงดาว,บ้านอรุโณทัย,13.258333333333333,24.32937228877374
2026-02-26,เชียงใหม่,เชียงดาว,บ้านเมืองงาย,6.785,24.32937228877374
2026-02-26,เชียงใหม่,เชียงดาว,ปิงโค้ง,8.946941176470588,24.864279485099086
2026-02-26,เชียงใหม่,เชียงดาว,เชียงดาว,4.514,23.8125
2026-02-26,เชียงใหม่,เชียงดาว,เมืองนะ,4.538055555555555,24.389942508983296
2026-02-26,เชียงใหม่,เมือง,ช้างคลาน,8.661343283582088,24.390292215545077
2026-02-26,เชียงใหม่,เมือง,ช้างม่อย,15.719999999999999,24.32937228877374
2026-02-26,เชียงใหม่,เมือง,พระสิงห์,12.07625,24.32937228877374
2026-02-26,เชียงใหม่,เมือง,วัดเกต,3.1788235294117646,23.888269573680354
2026-02-26,เชียงใหม่,เมือง,สุเทพ,9.871895734597155,24.17081743872313
2026-02-26,เชียงใหม่,เมือง,แม่เหียะ,4.911666666666666,25.896691241036518
