date,province,amphoe,tambon,pm25_avg,temperature_avg
2025-11-30,เชียงใหม่,เมือง,ศรีภูมิ,13.9,26.49
2025-11-30,เชียงใหม่,เมือง,สุเทพ,114.74,27.04
2025-11-30,แม่ฮ่องสอน,ปาย,เวียงใต้,36.29,33.8
2025-11-30,แม่ฮ่องสอน,เมือง,ช้างเผือก,63.2,33.4
2025-11-30,แม่ฮ่องสอน,เมือง,ศรีภูมิ,24.64,30.65
2025-12-01,ลำพูน,ป่าซาง,มะกอก,103.07,37.35
2025-12-01,ลำพูน,ลี้,ลี้,39.07,29.8
2025-12-01,เชียงราย,พาน,ทรายขาว,31.23,27.02
2025-12-01,เชียงราย,เมือง,สุเทพ,22.58,25.36
2025-12-01,เชียงใหม่,เมือง,สุเทพ,113.32,33.81
2025-12-01,แม่ฮ่องสอน,ปาย,แม่ฮี้,112.71,29.11
2025-12-01,แม่ฮ่องสอน,เมือง,ศรีภูมิ,93.07,34.46
2025-12-10,เชียงราย,เมือง,สุเทพ,76.95,36.73
2025-12-10,เชียงใหม่,สารภี,ยางเนิ้ง,88.42,34.22
2025-12-10,เชียงใหม่,สารภี,หนองผึ้ง,116.42,27.26
2025-12-10,เชียงใหม่,แม่ริม,ริมใต้,52.86,31.2
2025-12-10,แม่ฮ่องสอน,ปาย,เวียงใต้,79.99,27.77
2025-12-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,101.13,31.74
2025-12-10,แม่ฮ่องสอน,เมือง,ช้างเผือก,104.21,37.83
2025-12-11,ลำพูน,ป่าซาง,น้ำดิบ,53.62,36.0
2025-12-11,เชียงราย,เมือง,ศรีภูมิ,74.35,36.92
2025-12-11,เชียงใหม่,สารภี,หนองผึ้ง,36.87,37.84
2025-12-11,เชียงใหม่,เมือง,ช้างเผือก,31.74,37.2
2025-12-11,เชียงใหม่,แม่ริม,ดอนแก้ว,43.82,34.63
2025-12-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,36.81,25.99
2025-12-11,แม่ฮ่องสอน,เมือง,ช้างเผือก,59.27,31.39
2025-12-12,เชียงราย,พาน,ทรายขาว,76.29,30.27
2025-12-12,เชียงราย,พาน,ม่วงคำ,112.69,37.59
2025-12-12,เชียงราย,เมือง,สุเทพ,78.3,30.18
2025-12-12,เชียงราย,แม่สาย,เวียงพางคำ,73.26,26.68
2025-12-12,เชียงราย,แม่สาย,โป่งผา,56.76,30.49
2025-12-12,เชียงใหม่,สารภี,หนองผึ้ง,22.03,36.94
2025-12-12,เชียงใหม่,เมือง,ศรีภูมิ,47.41,30.62
2025-12-12,เชียงใหม่,แม่ริม,ริมใต้,91.33,39.75
2025-12-12,แม่ฮ่องสอน,ปาย,เวียงใต้,83.14,27.61
2025-12-12,แม่ฮ่องสอน,เมือง,สุเทพ,97.18,39.47
2025-12-13,ลำพูน,ป่าซาง,มะกอก,97.52,39.67
2025-12-13,ลำพูน,ลี้,ลี้,35.96,32.57
2025-12-13,ลำพูน,ลี้,ศรีวิชัย,92.24,33.95
2025-12-13,เชียงราย,พาน,ม่วงคำ,108.13,37.19
2025-12-13,เชียงราย,เมือง,ช้างเผือก,111.58,38.56
2025-12-13,เชียงใหม่,สารภี,หนองผึ้ง,93.85,31.7
2025-12-13,เชียงใหม่,หางดง,บ้านแหวน,64.72,26.39
2025-12-13,เชียงใหม่,เมือง,สุเทพ,32.44,34.92
2025-12-13,แม่ฮ่องสอน,ปาย,เวียงใต้,58.67,29.83
2025-12-13,แม่ฮ่องสอน,ปาย,แม่ฮี้,97.29,29.78
2025-12-13,แม่ฮ่องสอน,เมือง,สุเทพ,65.68,28.06
2025-12-14,ลำพูน,ป่าซาง,น้ำดิบ,62.3,30.0
2025-12-14,ลำพูน,ป่าซาง,มะกอก,80.52,27.87
2025-12-14,ลำพูน,ลี้,ลี้,90.4,34.41
2025-12-14,เชียงราย,พาน,ทรายขาว,43.93,25.82
2025-12-14,เชียงราย,แม่สาย,เวียงพางคำ,91.1,38.43
2025-12-14,เชียงใหม่,สารภี,หนองผึ้ง,46.78,34.75
2025-12-14,เชียงใหม่,หางดง,บ้านแหวน,60.17,27.23
2025-12-14,เชียงใหม่,หางดง,หนองควาย,51.4,33.35
2025-12-14,เชียงใหม่,เมือง,สุเทพ,21.43,32.06
2025-12-14,แม่ฮ่องสอน,ปาย,เวียงใต้,111.33,34.89
2025-12-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,69.74,34.74
2025-12-14,แม่ฮ่องสอน,เมือง,สุเทพ,119.26,27.99
2025-12-15,เชียงราย,พาน,ทรายขาว,73.55,35.96
2025-12-15,เชียงราย,พาน,ม่วงคำ,96.29,31.21
2025-12-15,เชียงใหม่,หางดง,หนองควาย,104.34,34.78
2025-12-15,เชียงใหม่,เมือง,สุเทพ,42.32,28.82
2025-12-15,แม่ฮ่องสอน,ปาย,เวียงใต้,44.81,30.28
2025-12-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,54.33,31.03
2025-12-16,ลำพูน,ป่าซาง,มะกอก,59.2,34.6
2025-12-16,ลำพูน,เมือง,ศรีภูมิ,27.39,36.35
2025-12-16,เชียงใหม่,แม่ริม,ริมใต้,57.83,27.66
2025-12-16,แม่ฮ่องสอน,ปาย,เวียงใต้,47.18,37.76
2025-12-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,20.54,26.95
2025-12-16,แม่ฮ่องสอน,เมือง,ศรีภูมิ,18.81,36.07
2025-12-16,แม่ฮ่องสอน,เมือง,สุเทพ,37.11,32.91
2025-12-17,ลำพูน,ป่าซาง,น้ำดิบ,59.41,33.72
2025-12-17,ลำพูน,ป่าซาง,มะกอก,46.31,32.84
2025-12-17,ลำพูน,เมือง,ศรีภูมิ,65.99,25.44
2025-12-17,ลำพูน,เมือง,สุเทพ,104.78,31.07
2025-12-17,เชียงใหม่,สารภี,ยางเนิ้ง,69.04,30.03
2025-12-17,เชียงใหม่,หางดง,บ้านแหวน,55.13,39.61
2025-12-17,เชียงใหม่,เมือง,ศรีภูมิ,62.05,36.75
2025-12-17,เชียงใหม่,แม่ริม,ดอนแก้ว,58.83,26.93
2025-12-17,แม่ฮ่องสอน,ปาย,แม่ฮี้,14.84,31.28
2025-12-17,แม่ฮ่องสอน,เมือง,สุเทพ,80.22,38.03
2025-12-18,ลำพูน,ป่าซาง,น้ำดิบ,82.5,31.19
2025-12-18,ลำพูน,ลี้,ศรีวิชัย,76.29,29.63
2025-12-18,เชียงราย,พาน,ทรายขาว,52.82,29.46
2025-12-18,เชียงราย,แม่สาย,เวียงพางคำ,86.61,39.51
2025-12-18,เชียงใหม่,หางดง,บ้านแหวน,67.62,33.03
2025-12-18,เชียงใหม่,หางดง,หนองควาย,116.55,33.4
2025-12-18,เชียงใหม่,เมือง,ศรีภูมิ,42.14,37.26
2025-12-18,แม่ฮ่องสอน,ปาย,เวียงใต้,107.84,25.39
2025-12-18,แม่ฮ่องสอน,เมือง,ศรีภูมิ,25.83,32.55
2025-12-19,ลำพูน,ป่าซาง,น้ำดิบ,39.67,30.96
2025-12-19,ลำพูน,ป่าซาง,มะกอก,31.5,38.29
2025-12-19,ลำพูน,ลี้,ลี้,21.45,39.79
2025-12-19,เชียงใหม่,สารภี,ยางเนิ้ง,13.23,26.68
2025-12-19,เชียงใหม่,สารภี,หนองผึ้ง,14.96,36.2
2025-12-19,เชียงใหม่,หางดง,หนองควาย,18.19,34.67
2025-12-19,เชียงใหม่,แม่ริม,ดอนแก้ว,41.81,28.07
2025-12-19,แม่ฮ่องสอน,ปาย,เวียงใต้,93.18,26.24
2025-12-19,แม่ฮ่องสอน,เมือง,ช้างเผือก,45.25,33.69
2025-12-02,ลำพูน,ลี้,ลี้,72.94,38.65
2025-12-02,ลำพูน,เมือง,สุเทพ,104.17,33.28
2025-12-02,เชียงราย,พาน,ทรายขาว,22.71,30.28
2025-12-02,เชียงราย,พาน,ม่วงคำ,18.16,30.53
2025-12-02,เชียงราย,เมือง,สุเทพ,31.12,27.63
2025-12-02,เชียงราย,แม่สาย,เวียงพางคำ,23.24,34.08
2025-12-02,เชียงใหม่,สารภี,ยางเนิ้ง,70.91,36.4
2025-12-02,เชียงใหม่,หางดง,บ้านแหวน,114.51,37.38
2025-12-02,เชียงใหม่,หางดง,หนองควาย,115.16,30.61
2025-12-02,เชียงใหม่,เมือง,ช้างเผือก,53.28,28.55
2025-12-02,เชียงใหม่,เมือง,ศรีภูมิ,103.5,28.21
2025-12-02,แม่ฮ่องสอน,ปาย,เวียงใต้,27.58,35.79
2025-12-02,แม่ฮ่องสอน,เมือง,ศรีภูมิ,31.21,31.88
2025-12-20,ลำพูน,ป่าซาง,มะกอก,60.1,27.82
2025-12-20,ลำพูน,ลี้,ศรีวิชัย,80.27,36.36
2025-12-20,เชียงราย,พาน,ทรายขาว,66.98,26.76
2025-12-20,เชียงราย,เมือง,ช้างเผือก,76.95,35.61
2025-12-20,เชียงราย,แม่สาย,เวียงพางคำ,54.03,35.35
2025-12-20,เชียงใหม่,หางดง,หนองควาย,106.86,25.4
2025-12-20,เชียงใหม่,แม่ริม,ริมใต้,86.08,35.57
2025-12-20,แม่ฮ่องสอน,ปาย,เวียงใต้,84.49,26.53
2025-12-21,ลำพูน,ป่าซาง,น้ำดิบ,100.26,31.8
2025-12-21,ลำพูน,ลี้,ลี้,87.4,30.26
2025-12-21,ลำพูน,ลี้,ศรีวิชัย,21.71,37.78
2025-12-21,ลำพูน,เมือง,สุเทพ,22.14,30.04
2025-12-21,เชียงใหม่,สารภี,ยางเนิ้ง,67.53,28.33
2025-12-21,เชียงใหม่,สารภี,หนองผึ้ง,53.52,31.53
2025-12-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,51.27,37.56
2025-12-22,เชียงราย,เมือง,ศรีภูมิ,84.4,37.02
2025-12-22,เชียงใหม่,สารภี,ยางเนิ้ง,113.26,30.12
2025-12-22,เชียงใหม่,สารภี,หนองผึ้ง,72.26,38.99
2025-12-22,เชียงใหม่,หางดง,บ้านแหวน,29.83,30.85
2025-12-22,เชียงใหม่,หางดง,หนองควาย,102.67,31.29
2025-12-22,แม่ฮ่องสอน,ปาย,แม่ฮี้,62.9,33.13
2025-12-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,79.7,28.45
2025-12-22,แม่ฮ่องสอน,เมือง,สุเทพ,68.66,30.31
2025-12-23,ลำพูน,ป่าซาง,น้ำดิบ,59.73,27.98
2025-12-23,ลำพูน,เมือง,ช้างเผือก,56.0,26.72
2025-12-23,เชียงราย,พาน,ทรายขาว,33.89,29.74
2025-12-23,เชียงใหม่,สารภี,หนองผึ้ง,73.32,30.6
2025-12-23,เชียงใหม่,หางดง,บ้านแหวน,95.96,31.22
2025-12-23,เชียงใหม่,เมือง,ศรีภูมิ,100.28,31.65
2025-12-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,56.64,30.79
2025-12-23,แม่ฮ่องสอน,เมือง,ช้างเผือก,91.63,38.62
2025-12-24,ลำพูน,ลี้,ศรีวิชัย,90.13,28.65
2025-12-24,ลำพูน,เมือง,ศรีภูมิ,17.94,29.15
2025-12-24,เชียงราย,เมือง,ช้างเผือก,105.92,30.66
2025-12-24,เชียงราย,เมือง,ศรีภูมิ,20.32,34.28
2025-12-24,เชียงราย,แม่สาย,โป่งผา,67.14,30.84
2025-12-24,เชียงใหม่,สารภี,หนองผึ้ง,58.14,26.35
2025-12-24,เชียงใหม่,แม่ริม,ดอนแก้ว,87.28,27.9
2025-12-24,แม่ฮ่องสอน,ปาย,เวียงใต้,27.37,39.47
2025-12-24,แม่ฮ่องสอน,เมือง,ศรีภูมิ,50.87,37.5
2025-12-25,ลำพูน,ลี้,ศรีวิชัย,73.45,29.63
2025-12-25,เชียงราย,พาน,ม่วงคำ,60.56,34.17
2025-12-25,เชียงราย,เมือง,ศรีภูมิ,109.19,29.14
2025-12-25,เชียงราย,เมือง,สุเทพ,108.19,39.17
2025-12-25,เชียงราย,แม่สาย,เวียงพางคำ,14.74,36.11
2025-12-25,เชียงใหม่,สารภี,ยางเนิ้ง,23.12,34.48
2025-12-25,เชียงใหม่,สารภี,หนองผึ้ง,96.26,31.03
2025-12-25,เชียงใหม่,เมือง,ช้างเผือก,86.56,26.14
2025-12-25,เชียงใหม่,เมือง,สุเทพ,90.1,38.03
2025-12-25,แม่ฮ่องสอน,ปาย,เวียงใต้,15.77,35.61
2025-12-26,ลำพูน,ลี้,ศรีวิชัย,54.38,34.33
2025-12-26,ลำพูน,เมือง,ช้างเผือก,64.1,36.92
2025-12-26,ลำพูน,เมือง,สุเทพ,72.26,31.63
2025-12-26,เชียงราย,เมือง,ศรีภูมิ,74.01,37.62
2025-12-26,เชียงราย,แม่สาย,โป่งผา,19.36,35.66
2025-12-26,เชียงใหม่,หางดง,บ้านแหวน,86.77,31.01
2025-12-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,75.58,35.64
2025-12-27,เชียงราย,พาน,ทรายขาว,62.56,36.09
2025-12-27,เชียงราย,เมือง,ช้างเผือก,37.52,39.98
2025-12-27,เชียงใหม่,สารภี,หนองผึ้ง,97.32,30.14
2025-12-27,เชียงใหม่,หางดง,หนองควาย,50.9,30.53
2025-12-27,เชียงใหม่,แม่ริม,ดอนแก้ว,22.2,37.61
2025-12-27,เชียงใหม่,แม่ริม,ริมใต้,92.15,38.02
2025-12-27,แม่ฮ่องสอน,ปาย,เวียงใต้,104.85,31.59
2025-12-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,74.78,29.6
2025-12-28,ลำพูน,ป่าซาง,น้ำดิบ,39.08,37.01
2025-12-28,เชียงราย,พาน,ทรายขาว,116.02,34.26
2025-12-28,เชียงราย,เมือง,ช้างเผือก,72.36,29.88
2025-12-28,เชียงใหม่,สารภี,หนองผึ้ง,92.74,30.13
2025-12-28,แม่ฮ่องสอน,ปาย,เวียงใต้,80.12,32.81
2025-12-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,107.61,34.11
2025-12-29,ลำพูน,ป่าซาง,น้ำดิบ,88.87,39.2
2025-12-29,ลำพูน,เมือง,ช้างเผือก,52.86,29.68
2025-12-29,เชียงราย,พาน,ม่วงคำ,80.74,32.38
2025-12-29,เชียงราย,เมือง,สุเทพ,52.15,31.12
2025-12-29,เชียงราย,แม่สาย,โป่งผา,98.24,31.15
2025-12-29,เชียงใหม่,หางดง,บ้านแหวน,75.6,38.43
2025-12-29,เชียงใหม่,เมือง,ช้างเผือก,104.28,37.93
2025-12-29,เชียงใหม่,แม่ริม,ดอนแก้ว,74.22,38.31
2025-12-29,แม่ฮ่องสอน,ปาย,แม่ฮี้,21.12,32.42
2025-12-29,แม่ฮ่องสอน,เมือง,สุเทพ,53.58,25.92
2025-12-03,เชียงราย,เมือง,ศรีภูมิ,80.37,32.85
2025-12-03,เชียงราย,แม่สาย,เวียงพางคำ,60.89,27.14
2025-12-03,เชียงใหม่,สารภี,ยางเนิ้ง,114.95,29.23
2025-12-03,แม่ฮ่องสอน,เมือง,ศรีภูมิ,44.05,37.2
2025-12-30,ลำพูน,ป่าซาง,น้ำดิบ,10.15,35.36
2025-12-30,ลำพูน,ลี้,ศรีวิชัย,71.81,38.01
2025-12-30,ลำพูน,เมือง,ศรีภูมิ,39.43,30.23
2025-12-30,ลำพูน,เมือง,สุเทพ,15.15,26.41
2025-12-30,เชียงราย,พาน,ม่วงคำ,11.28,35.68
2025-12-30,เชียงราย,เมือง,ศรีภูมิ,117.62,26.51
2025-12-30,เชียงราย,เมือง,สุเทพ,17.77,33.54
2025-12-30,แม่ฮ่องสอน,ปาย,เวียงใต้,118.78,35.05
2025-12-30,แม่ฮ่องสอน,ปาย,แม่ฮี้,59.83,31.01
2025-12-31,เชียงราย,พาน,ทรายขาว,39.47,39.55
2025-12-31,แม่ฮ่องสอน,ปาย,เวียงใต้,57.3,39.52
2025-12-31,แม่ฮ่องสอน,ปาย,แม่ฮี้,36.2,36.04
2025-12-04,ลำพูน,ลี้,ศรีวิชัย,58.38,35.43
2025-12-04,ลำพูน,เมือง,ศรีภูมิ,71.6,29.68
2025-12-04,เชียงราย,เมือง,สุเทพ,34.3,37.07
2025-12-04,เชียงใหม่,แม่ริม,ริมใต้,81.07,39.44
2025-12-04,แม่ฮ่องสอน,เมือง,ช้างเผือก,52.04,38.21
2025-12-04,แม่ฮ่องสอน,เมือง,สุเทพ,78.34,28.62
2025-12-05,ลำพูน,เมือง,ศรีภูมิ,34.75,32.91
2025-12-05,ลำพูน,เมือง,สุเทพ,56.6,32.05
2025-12-05,เชียงราย,เมือง,ช้างเผือก,111.79,34.6
2025-12-05,เชียงราย,เมือง,ศรีภูมิ,79.42,26.63
2025-12-05,เชียงราย,เมือง,สุเทพ,92.32,35.89
2025-12-05,เชียงราย,แม่สาย,เวียงพางคำ,28.35,33.02
2025-12-05,เชียงใหม่,สารภี,ยางเนิ้ง,46.35,32.28
2025-12-05,เชียงใหม่,หางดง,หนองควาย,50.54,32.94
2025-12-05,เชียงใหม่,เมือง,สุเทพ,63.32,34.72
2025-12-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,114.79,32.97
2025-12-05,แม่ฮ่องสอน,เมือง,ช้างเผือก,12.85,26.87
2025-12-05,แม่ฮ่องสอน,เมือง,ศรีภูมิ,74.99,38.16
2025-12-05,แม่ฮ่องสอน,เมือง,สุเทพ,41.97,28.63
2025-12-06,ลำพูน,ลี้,ลี้,27.99,36.57
2025-12-06,ลำพูน,เมือง,ช้างเผือก,31.42,34.05
2025-12-06,เชียงราย,พาน,ม่วงคำ,114.98,33.2
2025-12-06,เชียงราย,เมือง,สุเทพ,40.68,35.73
2025-12-06,แม่ฮ่องสอน,ปาย,เวียงใต้,77.72,34.18
2025-12-07,เชียงราย,เมือง,ช้างเผือก,88.66,31.68
2025-12-07,เชียงราย,แม่สาย,เวียงพางคำ,34.83,33.41
2025-12-07,เชียงใหม่,สารภี,ยางเนิ้ง,65.96,27.63
2025-12-07,เชียงใหม่,หางดง,หนองควาย,82.31,28.53
2025-12-07,แม่ฮ่องสอน,เมือง,ช้างเผือก,37.64,39.2
2025-12-07,แม่ฮ่องสอน,เมือง,สุเทพ,115.4,30.04
2025-12-08,ลำพูน,ป่าซาง,มะกอก,67.86,26.32
2025-12-08,ลำพูน,ลี้,ลี้,11.91,29.56
2025-12-08,ลำพูน,ลี้,ศรีวิชัย,92.59,27.34
2025-12-08,ลำพูน,เมือง,ช้างเผือก,94.43,32.22
2025-12-08,ลำพูน,เมือง,ศรีภูมิ,39.93,25.13
2025-12-08,เชียงราย,พาน,ทรายขาว,52.41,29.68
2025-12-08,เชียงราย,เมือง,ศรีภูมิ,12.52,35.79
2025-12-08,เชียงราย,แม่สาย,เวียงพางคำ,62.22,39.38
2025-12-08,เชียงใหม่,สารภี,ยางเนิ้ง,103.01,30.97
2025-12-08,เชียงใหม่,สารภี,หนองผึ้ง,63.63,35.92
2025-12-08,เชียงใหม่,หางดง,หนองควาย,21.27,25.88
2025-12-08,เชียงใหม่,เมือง,ช้างเผือก,33.61,38.18
2025-12-08,แม่ฮ่องสอน,ปาย,เวียงใต้,81.23,32.31
2025-12-08,แม่ฮ่องสอน,เมือง,ศรีภูมิ,61.09,30.05
2025-12-09,ลำพูน,ป่าซาง,น้ำดิบ,57.19,29.23
2025-12-09,ลำพูน,ป่าซาง,มะกอก,56.66,26.89
2025-12-09,ลำพูน,ลี้,ศรีวิชัย,80.82,34.9
2025-12-09,ลำพูน,เมือง,ศรีภูมิ,11.84,34.01
2025-12-09,ลำพูน,เมือง,สุเทพ,10.41,39.01
2025-12-09,เชียงราย,แม่สาย,เวียงพางคำ,88.42,31.17
2025-12-09,เชียงใหม่,หางดง,บ้านแหวน,38.93,34.87
2025-12-09,เชียงใหม่,หางดง,หนองควาย,54.67,33.1
2025-12-09,เชียงใหม่,แม่ริม,ริมใต้,33.51,28.49
2025-12-09,แม่ฮ่องสอน,ปาย,เวียงใต้,79.32,31.22
2025-12-09,แม่ฮ่องสอน,เมือง,ช้างเผือก,43.21,34.81
2026-02-01,ลำพูน,ป่าซาง,น้ำดิบ,52.53,28.83
2026-02-01,ลำพูน,ลี้,ลี้,31.99,25.96
2026-02-01,ลำพูน,เมือง,ช้างเผือก,27.08,31.82
2026-02-01,ลำพูน,เมือง,สุเทพ,66.65,29.94
2026-02-01,เชียงราย,พาน,ทรายขาว,105.3,25.53
2026-02-01,เชียงราย,พาน,ม่วงคำ,29.85,26.91
2026-02-01,เชียงราย,เมือง,ศรีภูมิ,57.61,29.03
2026-02-01,เชียงราย,แม่สาย,เวียงพางคำ,45.55,39.82
2026-02-01,เชียงราย,แม่สาย,โป่งผา,98.75,33.03
2026-02-01,เชียงใหม่,แม่ริม,ดอนแก้ว,80.45,35.91
2026-02-01,เชียงใหม่,แม่ริม,ริมใต้,15.6,38.13
2026-02-01,แม่ฮ่องสอน,ปาย,เวียงใต้,64.08,25.76
2026-02-01,แม่ฮ่องสอน,เมือง,ช้างเผือก,42.13,38.65
2026-02-10,ลำพูน,ลี้,ลี้,71.25,33.61
2026-02-10,ลำพูน,ลี้,ศรีวิชัย,49.4,32.51
2026-02-10,ลำพูน,เมือง,ช้างเผือก,91.3,32.58
2026-02-10,ลำพูน,เมือง,ศรีภูมิ,45.96,32.9
2026-02-10,ลำพูน,เมือง,สุเทพ,101.22,31.1
2026-02-10,เชียงราย,พาน,ม่วงคำ,36.0,39.41
2026-02-10,เชียงราย,เมือง,ศรีภูมิ,80.7,30.48
2026-02-10,เชียงใหม่,สารภี,ยางเนิ้ง,72.61,35.82
2026-02-10,เชียงใหม่,หางดง,หนองควาย,25.91,38.43
2026-02-10,เชียงใหม่,แม่ริม,ดอนแก้ว,114.06,35.95
2026-02-10,เชียงใหม่,แม่ริม,ริมใต้,82.34,25.28
2026-02-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,69.85,30.54
2026-02-10,แม่ฮ่องสอน,เมือง,ศรีภูมิ,90.63,27.61
2026-02-11,ลำพูน,ป่าซาง,น้ำดิบ,53.42,27.1
2026-02-11,เชียงราย,พาน,ม่วงคำ,82.33,38.92
2026-02-11,เชียงราย,เมือง,ศรีภูมิ,78.07,27.63
2026-02-11,เชียงราย,แม่สาย,เวียงพางคำ,89.61,32.64
2026-02-11,เชียงใหม่,สารภี,หนองผึ้ง,60.71,38.99
2026-02-11,เชียงใหม่,เมือง,สุเทพ,11.37,32.02
2026-02-11,เชียงใหม่,แม่ริม,ดอนแก้ว,118.1,36.41
2026-02-11,แม่ฮ่องสอน,ปาย,เวียงใต้,27.61,29.89
2026-02-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,36.26,34.34
2026-02-11,แม่ฮ่องสอน,เมือง,สุเทพ,96.83,39.18
2026-02-12,ลำพูน,ป่าซาง,น้ำดิบ,119.91,29.77
2026-02-12,ลำพูน,ลี้,ลี้,35.94,32.32
2026-02-12,ลำพูน,ลี้,ศรีวิชัย,80.43,28.48
2026-02-12,เชียงราย,พาน,ม่วงคำ,62.84,31.26
2026-02-12,เชียงราย,เมือง,ช้างเผือก,63.49,29.18
2026-02-12,เชียงราย,แม่สาย,โป่งผา,12.04,26.29
2026-02-12,เชียงใหม่,สารภี,ยางเนิ้ง,12.49,37.89
2026-02-12,เชียงใหม่,หางดง,บ้านแหวน,55.18,34.89
2026-02-12,แม่ฮ่องสอน,ปาย,เวียงใต้,108.02,29.04
2026-02-13,ลำพูน,เมือง,ช้างเผือก,37.58,26.88
2026-02-13,เชียงราย,พาน,ทรายขาว,77.91,29.57
2026-02-13,เชียงใหม่,สารภี,หนองผึ้ง,78.51,32.5
2026-02-13,เชียงใหม่,เมือง,ช้างเผือก,22.55,35.22
2026-02-13,เชียงใหม่,แม่ริม,ดอนแก้ว,113.37,32.59
2026-02-13,เชียงใหม่,แม่ริม,ริมใต้,94.82,38.91
2026-02-13,แม่ฮ่องสอน,ปาย,เวียงใต้,22.72,32.67
2026-02-13,แม่ฮ่องสอน,ปาย,แม่ฮี้,19.78,35.69
2026-02-13,แม่ฮ่องสอน,เมือง,ช้างเผือก,39.48,29.97
2026-02-14,ลำพูน,ป่าซาง,มะกอก,50.86,34.27
2026-02-14,ลำพูน,ลี้,ลี้,53.99,34.92
2026-02-14,ลำพูน,ลี้,ศรีวิชัย,58.11,25.56
2026-02-14,เชียงราย,เมือง,ช้างเผือก,111.42,34.23
2026-02-14,เชียงราย,เมือง,ศรีภูมิ,81.16,34.38
2026-02-14,เชียงราย,แม่สาย,โป่งผา,46.25,32.18
2026-02-14,เชียงใหม่,หางดง,หนองควาย,54.06,36.85
2026-02-14,เชียงใหม่,เมือง,ช้างเผือก,104.44,32.25
2026-02-14,เชียงใหม่,เมือง,สุเทพ,64.87,33.16
2026-02-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,105.81,34.98
2026-02-14,แม่ฮ่องสอน,เมือง,ช้างเผือก,14.51,33.63
2026-02-14,แม่ฮ่องสอน,เมือง,ศรีภูมิ,36.92,33.36
2026-02-15,ลำพูน,เมือง,ศรีภูมิ,85.23,28.49
2026-02-15,ลำพูน,เมือง,สุเทพ,33.8,35.88
2026-02-15,เชียงราย,พาน,ม่วงคำ,52.98,35.2
2026-02-15,เชียงใหม่,แม่ริม,ริมใต้,73.18,37.66
2026-02-15,แม่ฮ่องสอน,ปาย,เวียงใต้,44.64,25.33
2026-02-15,แม่ฮ่องสอน,ปาย,แม่ฮี้,73.88,26.85
2026-02-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,91.39,30.99
2026-02-16,ลำพูน,ป่าซาง,น้ำดิบ,37.07,35.88
2026-02-16,ลำพูน,ป่าซาง,มะกอก,23.92,29.38
2026-02-16,ลำพูน,ลี้,ศรีวิชัย,57.13,39.96
2026-02-16,เชียงราย,เมือง,ช้างเผือก,43.68,32.96
2026-02-16,แม่ฮ่องสอน,ปาย,เวียงใต้,78.26,32.33
2026-02-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,16.73,33.77
2026-02-16,แม่ฮ่องสอน,เมือง,ช้างเผือก,109.12,33.4
2026-02-17,ลำพูน,ป่าซาง,มะกอก,10.74,30.7
2026-02-17,เชียงราย,แม่สาย,โป่งผา,53.54,25.35
2026-02-17,เชียงใหม่,สารภี,ยางเนิ้ง,14.48,37.08
2026-02-17,เชียงใหม่,หางดง,บ้านแหวน,29.4,33.04
2026-02-17,เชียงใหม่,เมือง,ศรีภูมิ,119.28,31.34
2026-02-17,แม่ฮ่องสอน,ปาย,เวียงใต้,37.04,28.86
2026-02-17,แม่ฮ่องสอน,เมือง,สุเทพ,76.46,36.88
2026-02-18,ลำพูน,เมือง,ช้างเผือก,105.42,30.2
2026-02-18,เชียงราย,เมือง,ช้างเผือก,62.62,27.02
2026-02-18,เชียงใหม่,หางดง,หนองควาย,30.7,38.98
2026-02-18,เชียงใหม่,แม่ริม,ดอนแก้ว,70.51,29.77
2026-02-18,เชียงใหม่,แม่ริม,ริมใต้,43.62,35.81
2026-02-18,แม่ฮ่องสอน,ปาย,แม่ฮี้,17.07,26.59
2026-02-18,แม่ฮ่องสอน,เมือง,ช้างเผือก,53.54,31.0
2026-02-18,แม่ฮ่องสอน,เมือง,ศรีภูมิ,15.75,27.98
2026-02-19,ลำพูน,ลี้,ศรีวิชัย,119.32,39.13
2026-02-19,ลำพูน,เมือง,ศรีภูมิ,79.29,30.18
2026-02-19,เชียงราย,เมือง,ช้างเผือก,32.54,29.3
2026-02-19,เชียงราย,เมือง,ศรีภูมิ,108.56,36.36
2026-02-19,เชียงใหม่,หางดง,หนองควาย,96.13,33.06
2026-02-19,เชียงใหม่,แม่ริม,ริมใต้,43.39,35.94
2026-02-19,แม่ฮ่องสอน,ปาย,เวียงใต้,51.05,35.34
