date,province,amphoe,tambon,patient_count,avg_pm25,avg_temperature,critical_patient_count,high_patient_count
2025-11-21,ลำพูน,ป่าซาง,มะกอก,2,60.400000000000006,29.28,0.0,0.0
2025-11-21,ลำพูน,เมือง,สุเทพ,1,47.56,30.23,0.0,0.0
2025-11-21,เชียงราย,พาน,ทรายขาว,1,114.81,26.31,0.0,0.0
2025-11-21,เชียงราย,พาน,ม่วงคำ,1,50.54,33.96,0.0,0.0
2025-11-21,เชียงราย,เมือง,สุเทพ,1,113.2,31.29,0.0,0.0
2025-11-21,เชียงราย,แม่สาย,เวียงพางคำ,2,12.945,35.545,0.0,0.0
2025-11-21,เชียงราย,แม่สาย,โป่งผา,1,56.77,32.19,0.0,0.0
2025-11-21,เชียงใหม่,เมือง,ศรีภูมิ,1,12.95,28.63,0.0,0.0
2025-11-21,แม่ฮ่องสอน,ปาย,เวียงใต้,1,56.22,35.43,0.0,1.0
2025-11-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,15.22,29.03,0.0,0.0
2025-11-22,ลำพูน,ลี้,ลี้,1,42.53,39.59,0.0,1.0
2025-11-22,เชียงราย,พาน,ทรายขาว,2,40.32,32.83,0.0,0.0
2025-11-22,เชียงราย,เมือง,ช้างเผือก,1,65.02,30.34,0.0,1.0
2025-11-22,เชียงราย,แม่สาย,เวียงพางคำ,1,118.39,35.73,0.0,1.0
2025-11-22,เชียงใหม่,หางดง,หนองควาย,1,109.36,39.26,0.0,1.0
2025-11-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,76.4,29.96,0.0,0.0
2025-11-23,ลำพูน,ลี้,ลี้,2,64.345,27.64,0.0,0.0
2025-11-23,ลำพูน,เมือง,ช้างเผือก,1,83.78,27.92,0.0,0.0
2025-11-23,ลำพูน,เมือง,สุเทพ,1,118.81,33.63,0.0,0.0
2025-11-23,เชียงราย,พาน,ทรายขาว,1,65.1,37.45,0.0,0.0
2025-11-23,เชียงราย,เมือง,สุเทพ,1,86.73,33.68,0.0,0.0
2025-11-23,เชียงราย,แม่สาย,เวียงพางคำ,1,20.82,31.27,0.0,0.0
2025-11-23,เชียงใหม่,หางดง,บ้านแหวน,2,61.735,37.07,0.0,0.0
2025-11-23,เชียงใหม่,แม่ริม,ริมใต้,1,110.67,27.84,0.0,0.0
2025-11-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,45.985,33.355,0.0,1.0
2025-11-23,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,16.97,38.02,0.0,0.0
2025-11-24,ลำพูน,ลี้,ศรีวิชัย,1,68.72,37.28,0.0,0.0
2025-11-24,เชียงราย,พาน,ม่วงคำ,1,104.7,38.12,0.0,0.0
2025-11-24,เชียงราย,แม่สาย,เวียงพางคำ,1,43.77,32.49,0.0,0.0
2025-11-24,เชียงใหม่,หางดง,บ้านแหวน,1,75.6,30.91,0.0,0.0
2025-11-24,แม่ฮ่องสอน,ปาย,เวียงใต้,1,18.61,33.65,0.0,0.0
2025-11-24,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,42.41,33.96,0.0,0.0
2025-11-25,ลำพูน,ลี้,ศรีวิชัย,1,107.71,33.23,0.0,1.0
2025-11-25,เชียงราย,พาน,ม่วงคำ,1,46.92,36.16,0.0,1.0
2025-11-25,เชียงใหม่,หางดง,บ้านแหวน,2,72.45,29.34,0.0,0.0
2025-11-25,เชียงใหม่,หางดง,หนองควาย,1,62.34,29.36,0.0,0.0
2025-11-25,เชียงใหม่,เมือง,ช้างเผือก,1,60.17,26.28,0.0,0.0
2025-11-25,แม่ฮ่องสอน,เมือง,สุเทพ,1,86.64,33.49,0.0,0.0
2025-11-26,เชียงราย,เมือง,สุเทพ,1,12.84,28.57,0.0,0.0
2025-11-26,เชียงใหม่,สารภี,ยางเนิ้ง,1,105.96,37.88,0.0,1.0
2025-11-26,เชียงใหม่,เมือง,สุเทพ,1,98.39,36.3,0.0,0.0
2025-11-26,เชียงใหม่,แม่ริม,ดอนแก้ว,1,92.21,29.07,0.0,0.0
2025-11-26,เชียงใหม่,แม่ริม,ริมใต้,1,86.69,28.98,0.0,0.0
2025-11-26,แม่ฮ่องสอน,ปาย,เวียงใต้,1,36.82,31.71,0.0,0.0
2025-11-27,ลำพูน,ป่าซาง,น้ำดิบ,2,47.965,29.155,0.0,0.0
2025-11-27,ลำพูน,ป่าซาง,มะกอก,1,83.41,31.3,0.0,0.0
2025-11-27,ลำพูน,ลี้,ศรีวิชัย,1,85.08,36.76,0.0,1.0
2025-11-27,ลำพูน,เมือง,สุเทพ,1,108.07,39.46,0.0,1.0
2025-11-27,เชียงราย,พาน,ทรายขาว,1,25.25,35.21,0.0,0.0
2025-11-27,เชียงราย,เมือง,ศรีภูมิ,1,114.71,27.67,0.0,0.0
2025-11-27,เชียงราย,แม่สาย,เวียงพางคำ,1,94.31,36.29,0.0,1.0
2025-11-27,เชียงใหม่,หางดง,บ้านแหวน,1,65.35,28.69,0.0,1.0
2025-11-27,เชียงใหม่,แม่ริม,ดอนแก้ว,2,28.56,37.83,0.0,0.0
2025-11-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,86.51,33.52,0.0,0.0
2025-11-27,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,94.655,31.090000000000003,0.0,1.0
2025-11-27,แม่ฮ่องสอน,เมือง,สุเทพ,1,104.91,38.47,0.0,1.0
2025-11-28,ลำพูน,ป่าซาง,มะกอก,1,31.62,30.23,0.0,0.0
2025-11-28,ลำพูน,ลี้,ลี้,1,35.96,36.57,0.0,0.0
2025-11-28,เชียงราย,พาน,ม่วงคำ,1,87.81,28.8,0.0,0.0
2025-11-28,เชียงใหม่,สารภี,หนองผึ้ง,1,71.58,37.61,0.0,1.0
2025-11-28,เชียงใหม่,หางดง,หนองควาย,1,104.94,27.95,0.0,0.0
2025-11-28,เชียงใหม่,เมือง,ศรีภูมิ,1,21.87,36.76,0.0,0.0
2025-11-28,เชียงใหม่,แม่ริม,ดอนแก้ว,1,22.95,33.98,0.0,0.0
2025-11-28,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,105.44,28.97,0.0,0.0
2025-11-29,ลำพูน,ป่าซาง,น้ำดิบ,1,23.36,28.59,0.0,0.0
2025-11-29,ลำพูน,เมือง,สุเทพ,1,78.05,38.8,0.0,0.0
2025-11-29,เชียงราย,เมือง,สุเทพ,1,55.31,29.0,0.0,0.0
2025-11-29,เชียงราย,แม่สาย,เวียงพางคำ,2,95.255,28.42,0.0,0.0
2025-11-29,เชียงราย,แม่สาย,โป่งผา,1,80.66,30.44,0.0,0.0
2025-11-29,เชียงใหม่,เมือง,ศรีภูมิ,1,116.59,34.11,0.0,0.0
2025-11-29,เชียงใหม่,เมือง,สุเทพ,1,78.1,28.26,0.0,1.0
2025-11-29,แม่ฮ่องสอน,ปาย,เวียงใต้,1,18.7,30.38,0.0,0.0
2025-11-29,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,81.16,25.72,0.0,0.0
2025-11-30,ลำพูน,ป่าซาง,น้ำดิบ,1,54.07,33.94,0.0,0.0
2025-11-30,ลำพูน,ป่าซาง,มะกอก,1,50.09,34.3,0.0,0.0
2025-11-30,ลำพูน,เมือง,สุเทพ,1,113.62,34.99,0.0,0.0
2025-11-30,เชียงราย,แม่สาย,เวียงพางคำ,1,95.39,26.09,0.0,0.0
2025-11-30,เชียงใหม่,สารภี,หนองผึ้ง,1,100.0,36.76,0.0,0.0
2025-11-30,เชียงใหม่,หางดง,หนองควาย,2,92.705,36.010000000000005,1.0,0.0
2025-11-30,เชียงใหม่,เมือง,ช้างเผือก,1,61.06,38.21,0.0,1.0
2025-11-30,เชียงใหม่,เมือง,ศรีภูมิ,1,13.9,26.49,0.0,0.0
2025-11-30,เชียงใหม่,เมือง,สุเทพ,1,114.74,27.04,0.0,1.0
2025-11-30,แม่ฮ่องสอน,ปาย,เวียงใต้,2,36.29,33.805,0.0,0.0
2025-11-30,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,63.19500000000001,33.405,0.0,0.0
2025-11-30,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,24.64,30.65,0.0,0.0
2025-12-01,ลำพูน,ป่าซาง,มะกอก,1,103.07,37.35,0.0,1.0
2025-12-01,ลำพูน,ลี้,ลี้,1,39.07,29.8,0.0,0.0
2025-12-01,เชียงราย,พาน,ทรายขาว,1,31.23,27.02,0.0,0.0
2025-12-01,เชียงราย,เมือง,สุเทพ,1,22.58,25.36,0.0,0.0
2025-12-01,เชียงใหม่,เมือง,สุเทพ,1,113.32,33.81,0.0,1.0
2025-12-01,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,112.71,29.11,1.0,0.0
2025-12-01,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,93.07,34.46,0.0,0.0
2025-12-10,เชียงราย,เมือง,สุเทพ,1,76.95,36.73,0.0,0.0
2025-12-10,เชียงใหม่,สารภี,ยางเนิ้ง,1,88.42,34.22,0.0,1.0
2025-12-10,เชียงใหม่,สารภี,หนองผึ้ง,1,116.42,27.26,0.0,0.0
2025-12-10,เชียงใหม่,แม่ริม,ริมใต้,3,52.86333333333334,31.2,0.0,1.0
2025-12-10,แม่ฮ่องสอน,ปาย,เวียงใต้,1,79.99,27.77,0.0,0.0
2025-12-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,101.13,31.735,1.0,0.0
2025-12-10,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,104.21,37.83,0.0,0.0
2025-12-11,ลำพูน,ป่าซาง,น้ำดิบ,1,53.62,36.0,0.0,0.0
2025-12-11,เชียงราย,เมือง,ศรีภูมิ,1,74.35,36.92,0.0,0.0
2025-12-11,เชียงใหม่,สารภี,หนองผึ้ง,1,36.87,37.84,0.0,0.0
2025-12-11,เชียงใหม่,เมือง,ช้างเผือก,1,31.74,37.2,0.0,0.0
2025-12-11,เชียงใหม่,แม่ริม,ดอนแก้ว,1,43.82,34.63,0.0,0.0
2025-12-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,36.81,25.99,0.0,0.0
2025-12-11,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,59.27,31.39,0.0,0.0
2025-12-12,เชียงราย,พาน,ทรายขาว,1,76.29,30.27,0.0,0.0
2025-12-12,เชียงราย,พาน,ม่วงคำ,1,112.69,37.59,0.0,1.0
2025-12-12,เชียงราย,เมือง,สุเทพ,1,78.3,30.18,0.0,0.0
2025-12-12,เชียงราย,แม่สาย,เวียงพางคำ,1,73.26,26.68,0.0,0.0
2025-12-12,เชียงราย,แม่สาย,โป่งผา,2,56.765,30.495,0.0,0.0
2025-12-12,เชียงใหม่,สารภี,หนองผึ้ง,1,22.03,36.94,0.0,0.0
2025-12-12,เชียงใหม่,เมือง,ศรีภูมิ,2,47.41,30.62,0.0,0.0
2025-12-12,เชียงใหม่,แม่ริม,ริมใต้,1,91.33,39.75,0.0,1.0
2025-12-12,แม่ฮ่องสอน,ปาย,เวียงใต้,1,83.14,27.61,0.0,1.0
2025-12-12,แม่ฮ่องสอน,เมือง,สุเทพ,1,97.18,39.47,0.0,0.0
2025-12-13,ลำพูน,ป่าซาง,มะกอก,1,97.52,39.67,0.0,1.0
2025-12-13,ลำพูน,ลี้,ลี้,1,35.96,32.57,0.0,0.0
2025-12-13,ลำพูน,ลี้,ศรีวิชัย,1,92.24,33.95,0.0,1.0
2025-12-13,เชียงราย,พาน,ม่วงคำ,1,108.13,37.19,0.0,0.0
2025-12-13,เชียงราย,เมือง,ช้างเผือก,1,111.58,38.56,0.0,1.0
2025-12-13,เชียงใหม่,สารภี,หนองผึ้ง,2,93.85,31.700000000000003,0.0,1.0
2025-12-13,เชียงใหม่,หางดง,บ้านแหวน,1,64.72,26.39,0.0,1.0
2025-12-13,เชียงใหม่,เมือง,สุเทพ,1,32.44,34.92,0.0,0.0
2025-12-13,แม่ฮ่องสอน,ปาย,เวียงใต้,1,58.67,29.83,0.0,0.0
2025-12-13,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,97.29,29.78,0.0,0.0
2025-12-13,แม่ฮ่องสอน,เมือง,สุเทพ,1,65.68,28.06,0.0,0.0
2025-12-14,ลำพูน,ป่าซาง,น้ำดิบ,2,62.3,29.995,0.0,0.0
2025-12-14,ลำพูน,ป่าซาง,มะกอก,2,80.515,27.87,0.0,0.0
2025-12-14,ลำพูน,ลี้,ลี้,3,90.4,34.413333333333334,0.0,1.0
2025-12-14,เชียงราย,พาน,ทรายขาว,1,43.93,25.82,0.0,0.0
2025-12-14,เชียงราย,แม่สาย,เวียงพางคำ,1,91.1,38.43,1.0,0.0
2025-12-14,เชียงใหม่,สารภี,หนองผึ้ง,1,46.78,34.75,0.0,0.0
2025-12-14,เชียงใหม่,หางดง,บ้านแหวน,1,60.17,27.23,0.0,1.0
2025-12-14,เชียงใหม่,หางดง,หนองควาย,1,51.4,33.35,0.0,0.0
2025-12-14,เชียงใหม่,เมือง,สุเทพ,1,21.43,32.06,0.0,0.0
2025-12-14,แม่ฮ่องสอน,ปาย,เวียงใต้,1,111.33,34.89,0.0,0.0
2025-12-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,3,69.74,34.73666666666667,0.0,0.0
2025-12-14,แม่ฮ่องสอน,เมือง,สุเทพ,1,119.26,27.99,0.0,0.0
2025-12-15,เชียงราย,พาน,ทรายขาว,1,73.55,35.96,0.0,1.0
2025-12-15,เชียงราย,พาน,ม่วงคำ,1,96.29,31.21,0.0,1.0
2025-12-15,เชียงใหม่,หางดง,หนองควาย,1,104.34,34.78,0.0,0.0
2025-12-15,เชียงใหม่,เมือง,สุเทพ,1,42.32,28.82,0.0,0.0
2025-12-15,แม่ฮ่องสอน,ปาย,เวียงใต้,3,44.81333333333333,30.28,0.0,0.0
2025-12-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,54.335,31.035,0.0,0.0
2025-12-16,ลำพูน,ป่าซาง,มะกอก,1,59.2,34.6,0.0,0.0
2025-12-16,ลำพูน,เมือง,ศรีภูมิ,1,27.39,36.35,0.0,1.0
2025-12-16,เชียงใหม่,แม่ริม,ริมใต้,2,57.83,27.655,0.0,1.0
2025-12-16,แม่ฮ่องสอน,ปาย,เวียงใต้,1,47.18,37.76,1.0,0.0
2025-12-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,20.54,26.95,0.0,0.0
2025-12-16,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,18.81,36.07,0.0,0.0
2025-12-16,แม่ฮ่องสอน,เมือง,สุเทพ,1,37.11,32.91,0.0,0.0
2025-12-17,ลำพูน,ป่าซาง,น้ำดิบ,1,59.41,33.72,0.0,1.0
2025-12-17,ลำพูน,ป่าซาง,มะกอก,1,46.31,32.84,0.0,0.0
2025-12-17,ลำพูน,เมือง,ศรีภูมิ,1,65.99,25.44,0.0,0.0
2025-12-17,ลำพูน,เมือง,สุเทพ,1,104.78,31.07,0.0,0.0
2025-12-17,เชียงใหม่,สารภี,ยางเนิ้ง,2,69.045,30.035,1.0,0.0
2025-12-17,เชียงใหม่,หางดง,บ้านแหวน,1,55.13,39.61,0.0,0.0
2025-12-17,เชียงใหม่,เมือง,ศรีภูมิ,1,62.05,36.75,0.0,1.0
2025-12-17,เชียงใหม่,แม่ริม,ดอนแก้ว,1,58.83,26.93,0.0,0.0
2025-12-17,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,14.84,31.28,0.0,0.0
2025-12-17,แม่ฮ่องสอน,เมือง,สุเทพ,1,80.22,38.03,0.0,1.0
2025-12-18,ลำพูน,ป่าซาง,น้ำดิบ,1,82.5,31.19,0.0,0.0
2025-12-18,ลำพูน,ลี้,ศรีวิชัย,1,76.29,29.63,0.0,0.0
2025-12-18,เชียงราย,พาน,ทรายขาว,2,52.82000000000001,29.455,0.0,1.0
2025-12-18,เชียงราย,แม่สาย,เวียงพางคำ,1,86.61,39.51,0.0,1.0
2025-12-18,เชียงใหม่,หางดง,บ้านแหวน,2,67.62,33.03,0.0,1.0
2025-12-18,เชียงใหม่,หางดง,หนองควาย,1,116.55,33.4,0.0,0.0
2025-12-18,เชียงใหม่,เมือง,ศรีภูมิ,1,42.14,37.26,0.0,0.0
2025-12-18,แม่ฮ่องสอน,ปาย,เวียงใต้,1,107.84,25.39,0.0,0.0
2025-12-18,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,25.83,32.55,0.0,0.0
2025-12-19,ลำพูน,ป่าซาง,น้ำดิบ,1,39.67,30.96,0.0,0.0
2025-12-19,ลำพูน,ป่าซาง,มะกอก,1,31.5,38.29,0.0,0.0
2025-12-19,ลำพูน,ลี้,ลี้,1,21.45,39.79,0.0,0.0
2025-12-19,เชียงใหม่,สารภี,ยางเนิ้ง,1,13.23,26.68,0.0,0.0
2025-12-19,เชียงใหม่,สารภี,หนองผึ้ง,1,14.96,36.2,0.0,0.0
2025-12-19,เชียงใหม่,หางดง,หนองควาย,1,18.19,34.67,0.0,0.0
2025-12-19,เชียงใหม่,แม่ริม,ดอนแก้ว,1,41.81,28.07,0.0,0.0
2025-12-19,แม่ฮ่องสอน,ปาย,เวียงใต้,1,93.18,26.24,0.0,0.0
2025-12-19,แม่ฮ่องสอน,เมือง,ช้างเผือก,3,45.24666666666667,33.68666666666667,0.0,1.0
2025-12-02,ลำพูน,ลี้,ลี้,1,72.94,38.65,0.0,1.0
2025-12-02,ลำพูน,เมือง,สุเทพ,1,104.17,33.28,0.0,0.0
2025-12-02,เชียงราย,พาน,ทรายขาว,2,22.71,30.28,0.0,1.0
2025-12-02,เชียงราย,พาน,ม่วงคำ,1,18.16,30.53,0.0,0.0
2025-12-02,เชียงราย,เมือง,สุเทพ,1,31.12,27.63,0.0,0.0
2025-12-02,เชียงราย,แม่สาย,เวียงพางคำ,2,23.235,34.085,0.0,0.0
2025-12-02,เชียงใหม่,สารภี,ยางเนิ้ง,1,70.91,36.4,0.0,1.0
2025-12-02,เชียงใหม่,หางดง,บ้านแหวน,1,114.51,37.38,0.0,1.0
2025-12-02,เชียงใหม่,หางดง,หนองควาย,1,115.16,30.61,0.0,0.0
2025-12-02,เชียงใหม่,เมือง,ช้างเผือก,1,53.28,28.55,0.0,0.0
2025-12-02,เชียงใหม่,เมือง,ศรีภูมิ,1,103.5,28.21,0.0,0.0
2025-12-02,แม่ฮ่องสอน,ปาย,เวียงใต้,1,27.58,35.79,0.0,0.0
2025-12-02,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,31.21,31.88,0.0,0.0
2025-12-20,ลำพูน,ป่าซาง,มะกอก,1,60.1,27.82,0.0,0.0
2025-12-20,ลำพูน,ลี้,ศรีวิชัย,1,80.27,36.36,0.0,0.0
2025-12-20,เชียงราย,พาน,ทรายขาว,1,66.98,26.76,0.0,0.0
2025-12-20,เชียงราย,เมือง,ช้างเผือก,1,76.95,35.61,0.0,0.0
2025-12-20,เชียงราย,แม่สาย,เวียงพางคำ,1,54.03,35.35,0.0,0.0
2025-12-20,เชียงใหม่,หางดง,หนองควาย,1,106.86,25.4,0.0,1.0
2025-12-20,เชียงใหม่,แม่ริม,ริมใต้,1,86.08,35.57,0.0,1.0
2025-12-20,แม่ฮ่องสอน,ปาย,เวียงใต้,1,84.49,26.53,0.0,0.0
2025-12-21,ลำพูน,ป่าซาง,น้ำดิบ,2,100.265,31.795,0.0,0.0
2025-12-21,ลำพูน,ลี้,ลี้,2,87.405,30.26,0.0,0.0
2025-12-21,ลำพูน,ลี้,ศรีวิชัย,1,21.71,37.78,0.0,0.0
2025-12-21,ลำพูน,เมือง,สุเทพ,1,22.14,30.04,0.0,0.0
2025-12-21,เชียงใหม่,สารภี,ยางเนิ้ง,1,67.53,28.33,0.0,0.0
2025-12-21,เชียงใหม่,สารภี,หนองผึ้ง,1,53.52,31.53,0.0,1.0
2025-12-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,51.27,37.56,0.0,0.0
2025-12-22,เชียงราย,เมือง,ศรีภูมิ,1,84.4,37.02,0.0,0.0
2025-12-22,เชียงใหม่,สารภี,ยางเนิ้ง,1,113.26,30.12,0.0,0.0
2025-12-22,เชียงใหม่,สารภี,หนองผึ้ง,1,72.26,38.99,0.0,0.0
2025-12-22,เชียงใหม่,หางดง,บ้านแหวน,2,29.83,30.855,0.0,0.0
2025-12-22,เชียงใหม่,หางดง,หนองควาย,1,102.67,31.29,0.0,1.0
2025-12-22,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,62.9,33.13,0.0,0.0
2025-12-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,79.7,28.45,0.0,0.0
2025-12-22,แม่ฮ่องสอน,เมือง,สุเทพ,1,68.66,30.31,0.0,0.0
2025-12-23,ลำพูน,ป่าซาง,น้ำดิบ,1,59.73,27.98,1.0,0.0
2025-12-23,ลำพูน,เมือง,ช้างเผือก,1,56.0,26.72,0.0,0.0
2025-12-23,เชียงราย,พาน,ทรายขาว,1,33.89,29.74,0.0,0.0
2025-12-23,เชียงใหม่,สารภี,หนองผึ้ง,2,73.325,30.595,0.0,1.0
2025-12-23,เชียงใหม่,หางดง,บ้านแหวน,1,95.96,31.22,0.0,1.0
2025-12-23,เชียงใหม่,เมือง,ศรีภูมิ,1,100.28,31.65,0.0,0.0
2025-12-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,56.64,30.79,0.0,1.0
2025-12-23,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,91.63,38.62,0.0,1.0
2025-12-24,ลำพูน,ลี้,ศรีวิชัย,1,90.13,28.65,0.0,0.0
2025-12-24,ลำพูน,เมือง,ศรีภูมิ,1,17.94,29.15,0.0,0.0
2025-12-24,เชียงราย,เมือง,ช้างเผือก,1,105.92,30.66,0.0,0.0
2025-12-24,เชียงราย,เมือง,ศรีภูมิ,2,20.325,34.275,0.0,0.0
2025-12-24,เชียงราย,แม่สาย,โป่งผา,2,67.145,30.835,0.0,1.0
2025-12-24,เชียงใหม่,สารภี,หนองผึ้ง,1,58.14,26.35,0.0,0.0
2025-12-24,เชียงใหม่,แม่ริม,ดอนแก้ว,2,87.285,27.895,0.0,0.0
2025-12-24,แม่ฮ่องสอน,ปาย,เวียงใต้,1,27.37,39.47,0.0,0.0
2025-12-24,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,50.87,37.5,0.0,0.0
2025-12-25,ลำพูน,ลี้,ศรีวิชัย,1,73.45,29.63,0.0,0.0
2025-12-25,เชียงราย,พาน,ม่วงคำ,1,60.56,34.17,0.0,0.0
2025-12-25,เชียงราย,เมือง,ศรีภูมิ,1,109.19,29.14,0.0,0.0
2025-12-25,เชียงราย,เมือง,สุเทพ,1,108.19,39.17,0.0,1.0
2025-12-25,เชียงราย,แม่สาย,เวียงพางคำ,1,14.74,36.11,0.0,0.0
2025-12-25,เชียงใหม่,สารภี,ยางเนิ้ง,1,23.12,34.48,0.0,0.0
2025-12-25,เชียงใหม่,สารภี,หนองผึ้ง,1,96.26,31.03,0.0,1.0
2025-12-25,เชียงใหม่,เมือง,ช้างเผือก,1,86.56,26.14,0.0,0.0
2025-12-25,เชียงใหม่,เมือง,สุเทพ,1,90.1,38.03,1.0,0.0
2025-12-25,แม่ฮ่องสอน,ปาย,เวียงใต้,1,15.77,35.61,0.0,0.0
2025-12-26,ลำพูน,ลี้,ศรีวิชัย,1,54.38,34.33,0.0,0.0
2025-12-26,ลำพูน,เมือง,ช้างเผือก,1,64.1,36.92,0.0,0.0
2025-12-26,ลำพูน,เมือง,สุเทพ,1,72.26,31.63,0.0,0.0
2025-12-26,เชียงราย,เมือง,ศรีภูมิ,1,74.01,37.62,0.0,0.0
2025-12-26,เชียงราย,แม่สาย,โป่งผา,1,19.36,35.66,0.0,0.0
2025-12-26,เชียงใหม่,หางดง,บ้านแหวน,1,86.77,31.01,0.0,0.0
2025-12-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,75.575,35.64,0.0,1.0
2025-12-27,เชียงราย,พาน,ทรายขาว,1,62.56,36.09,0.0,0.0
2025-12-27,เชียงราย,เมือง,ช้างเผือก,1,37.52,39.98,0.0,0.0
2025-12-27,เชียงใหม่,สารภี,หนองผึ้ง,1,97.32,30.14,0.0,1.0
2025-12-27,เชียงใหม่,หางดง,หนองควาย,1,50.9,30.53,0.0,0.0
2025-12-27,เชียงใหม่,แม่ริม,ดอนแก้ว,1,22.2,37.61,0.0,0.0
2025-12-27,เชียงใหม่,แม่ริม,ริมใต้,1,92.15,38.02,1.0,0.0
2025-12-27,แม่ฮ่องสอน,ปาย,เวียงใต้,1,104.85,31.59,0.0,1.0
2025-12-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,74.775,29.605,0.0,0.0
2025-12-28,ลำพูน,ป่าซาง,น้ำดิบ,1,39.08,37.01,0.0,1.0
2025-12-28,เชียงราย,พาน,ทรายขาว,1,116.02,34.26,0.0,0.0
2025-12-28,เชียงราย,เมือง,ช้างเผือก,1,72.36,29.88,0.0,0.0
2025-12-28,เชียงใหม่,สารภี,หนองผึ้ง,2,92.74,30.13,0.0,1.0
2025-12-28,แม่ฮ่องสอน,ปาย,เวียงใต้,3,80.11666666666667,32.81333333333333,0.0,1.0
2025-12-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,107.61,34.11,0.0,0.0
2025-12-29,ลำพูน,ป่าซาง,น้ำดิบ,1,88.87,39.2,0.0,0.0
2025-12-29,ลำพูน,เมือง,ช้างเผือก,2,52.86,29.675,1.0,0.0
2025-12-29,เชียงราย,พาน,ม่วงคำ,2,80.74,32.379999999999995,0.0,1.0
2025-12-29,เชียงราย,เมือง,สุเทพ,1,52.15,31.12,0.0,0.0
2025-12-29,เชียงราย,แม่สาย,โป่งผา,1,98.24,31.15,0.0,0.0
2025-12-29,เชียงใหม่,หางดง,บ้านแหวน,1,75.6,38.43,0.0,1.0
2025-12-29,เชียงใหม่,เมือง,ช้างเผือก,1,104.28,37.93,0.0,1.0
2025-12-29,เชียงใหม่,แม่ริม,ดอนแก้ว,1,74.22,38.31,0.0,1.0
2025-12-29,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,21.12,32.42,0.0,1.0
2025-12-29,แม่ฮ่องสอน,เมือง,สุเทพ,1,53.58,25.92,0.0,0.0
2025-12-03,เชียงราย,เมือง,ศรีภูมิ,2,80.37,32.855,0.0,0.0
2025-12-03,เชียงราย,แม่สาย,เวียงพางคำ,1,60.89,27.14,0.0,0.0
2025-12-03,เชียงใหม่,สารภี,ยางเนิ้ง,1,114.95,29.23,0.0,0.0
2025-12-03,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,44.05,37.2,0.0,0.0
2025-12-30,ลำพูน,ป่าซาง,น้ำดิบ,1,10.15,35.36,0.0,0.0
2025-12-30,ลำพูน,ลี้,ศรีวิชัย,1,71.81,38.01,0.0,1.0
2025-12-30,ลำพูน,เมือง,ศรีภูมิ,1,39.43,30.23,0.0,0.0
2025-12-30,ลำพูน,เมือง,สุเทพ,1,15.15,26.41,0.0,0.0
2025-12-30,เชียงราย,พาน,ม่วงคำ,1,11.28,35.68,0.0,0.0
2025-12-30,เชียงราย,เมือง,ศรีภูมิ,1,117.62,26.51,0.0,0.0
2025-12-30,เชียงราย,เมือง,สุเทพ,1,17.77,33.54,0.0,0.0
2025-12-30,แม่ฮ่องสอน,ปาย,เวียงใต้,1,118.78,35.05,0.0,0.0
2025-12-30,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,59.83,31.01,0.0,0.0
2025-12-31,เชียงราย,พาน,ทรายขาว,1,39.47,39.55,1.0,0.0
2025-12-31,แม่ฮ่องสอน,ปาย,เวียงใต้,2,57.305,39.525,0.0,0.0
